日期,销量(千克),销售单价(元/千克),批发价格(元/千克),损耗率_品类,成本加成定价
2020-10-25,30.136,6.626415094339622,4.502641509433962,6.68,6.626415094339622
2020-10-26,10.797,6.533333333333333,4.5947619047619055,6.68,6.533333333333333
2020-10-27,13.444,6.325,4.673333333333333,6.68,6.325
2020-10-28,12.238,6.112,4.7372000000000005,6.68,6.112
2020-10-29,14.436,6.42962962962963,4.372962962962963,6.68,6.4296296296296305
2020-10-30,12.192,6.948387096774193,4.730967741935483,6.68,6.948387096774193
2020-10-31,16.499,6.20625,4.288125,6.68,6.20625
2020-11-01,15.407,6.757142857142857,4.443928571428572,6.68,6.757142857142857
2020-11-02,11.378,6.5181818181818185,4.445454545454545,6.679999999999999,6.518181818181817
2020-11-03,10.846,6.634782608695652,4.42304347826087,6.68,6.634782608695653
2020-11-04,10.702,6.718181818181819,4.420454545454546,6.679999999999999,6.718181818181819
2020-11-05,9.067,6.676190476190476,4.347142857142857,6.68,6.676190476190476
2020-11-06,7.22,6.329411764705882,4.398235294117647,6.68,6.329411764705882
2020-11-07,10.878,6.3538461538461535,4.148076923076923,6.680000000000001,6.3538461538461535
2020-11-08,16.906,6.270967741935484,4.235806451612904,6.68,6.270967741935484
2020-11-09,10.063,6.20952380952381,4.070476190476191,6.68,6.20952380952381
2020-11-10,9.574,6.44,4.3445,6.68,6.4399999999999995
2020-11-11,15.584999999999999,6.16,4.1979999999999995,6.679999999999999,6.16
2020-11-12,15.508000000000001,6.425,4.1846875,6.68,6.425
2020-11-13,8.044,5.977777777777778,3.9899999999999998,6.68,5.977777777777778
2020-11-14,18.146,5.172222222222222,3.5044444444444443,6.68,5.172222222222222
2020-11-15,17.736,5.422222222222222,3.612222222222222,6.68,5.4222222222222225
2020-11-16,15.672,5.447058823529411,3.538235294117647,6.68,5.447058823529412
2020-11-17,12.224,5.564285714285715,3.8007142857142857,6.68,5.564285714285715
2020-11-18,15.946,6.124324324324324,3.935405405405406,6.68,6.124324324324324
2020-11-19,12.808,6.735714285714286,4.4825,6.68,6.735714285714286
2020-11-20,9.804,6.6947368421052635,4.405789473684211,6.68,6.6947368421052635
2020-11-21,25.15,6.703703703703703,4.46962962962963,6.68,6.672314814814815
2020-11-22,26.933,6.913793103448276,4.7379310344827585,6.68,6.913793103448276
2020-11-23,15.902,6.506666666666666,4.924,6.679999999999999,6.506666666666667
2020-11-24,13.897,6.286666666666666,4.631666666666666,6.679999999999999,6.286666666666666
2020-11-25,13.199,6.643478260869566,4.2495652173913046,6.68,6.643478260869566
2020-11-26,12.868,7.377777777777777,4.488518518518519,6.68,7.377777777777777
2020-11-27,13.175,8.215384615384615,5.0819230769230765,6.680000000000001,7.759038461538462
2020-11-28,18.759,7.641025641025641,5.525897435897436,6.68,7.641025641025641
2020-11-29,20.702,7.511627906976744,5.517209302325582,6.680000000000001,7.511627906976744
2020-11-30,18.29,7.617647058823529,5.344117647058824,6.68,7.617647058823529
2020-12-01,9.271,8.45217391304348,5.771739130434782,6.68,8.45217391304348
2020-12-02,9.603,8.066666666666666,5.46625,6.68,8.066666666666668
2020-12-03,12.913,9.16551724137931,6.065172413793104,6.68,9.165431034482758
2020-12-04,11.517,8.125,5.502916666666667,6.68,8.053958333333332
2020-12-05,18.692999999999998,8.18918918918919,5.7813513513513515,6.68,8.151081081081081
2020-12-06,18.881,7.728205128205129,5.426923076923077,6.68,7.655897435897436
2020-12-07,10.536999999999999,8.2,5.652,6.68,8.1718
2020-12-08,10.904,8.48,5.857200000000001,6.68,8.4236
2020-12-09,9.89,8.210526315789474,5.737894736842105,6.68,8.210526315789474
2020-12-10,11.411,8.24,5.6084000000000005,6.68,8.0918
2020-12-11,14.918,8.516129032258064,5.809032258064517,6.68,8.277096774193547
2020-12-12,11.965,8.782608695652174,5.752608695652174,6.68,8.389130434782608
2020-12-13,20.845,8.583333333333334,5.614999999999999,6.68,8.436927083333334
2020-12-14,12.715,8.4375,5.2196875,6.68,8.055859375
2020-12-15,10.295,8.333333333333334,5.48375,6.68,8.062916666666666
2020-12-16,9.313,8.0,5.412999999999999,6.68,8.0
2020-12-17,12.154,8.296296296296296,5.352962962962963,6.68,8.085092592592593
2020-12-18,19.541,8.076923076923077,5.5374358974358975,6.68,8.05525641025641
2020-12-19,14.524000000000001,8.0,5.463571428571428,6.68,8.0
2020-12-20,14.386,8.0,5.626176470588235,6.68,8.0
2020-12-21,12.997,7.928571428571429,5.709642857142858,6.68,7.928571428571428
2020-12-22,11.078999999999999,8.2,5.587999999999999,6.68,8.0552
2020-12-23,9.4,8.15,5.7775,6.68,7.9595
2020-12-24,9.801,8.045454545454545,5.852727272727273,6.679999999999999,8.045454545454545
2020-12-25,10.328,7.68,5.7148,6.68,7.68
2020-12-26,16.19,7.9393939393939394,5.404242424242424,6.68,7.6025757575757575
2020-12-27,11.874,8.5,5.984999999999999,6.68,8.5
2020-12-28,13.266,8.423076923076923,5.869230769230769,6.680000000000001,8.423076923076922
2020-12-29,12.741,8.37037037037037,5.973333333333334,6.68,8.012592592592593
2020-12-30,16.318,9.15625,6.0196875,6.68,8.82703125
2020-12-31,20.725,9.046511627906977,6.619999999999999,6.680000000000001,8.924418604651162
2021-01-01,18.037,8.837837837837839,6.532702702702702,6.68,8.837837837837839
2021-01-02,18.302,8.868421052631579,6.633684210526316,6.68,8.868421052631579
2021-01-03,13.385,8.935483870967742,6.829032258064517,6.68,8.935483870967742
2021-01-04,9.867,8.91304347826087,6.442608695652173,6.68,8.91304347826087
2021-01-05,14.439,8.941176470588236,6.494705882352941,6.68,8.941176470588236
2021-01-06,13.689,9.793103448275861,6.546206896551724,6.68,9.793103448275861
2021-01-07,12.56,9.76,6.6524,6.68,9.76
2021-01-08,12.049,9.933333333333334,7.245333333333333,6.679999999999999,9.933333333333334
2021-01-09,17.965,9.953488372093023,7.1355813953488365,6.680000000000001,9.824651162790698
2021-01-10,23.755,9.903846153846153,6.706346153846154,6.680000000000001,9.903846153846153
2021-01-11,15.841,9.875,6.8412500000000005,6.68,9.875
2021-01-12,6.304,10.0,7.04,6.68,10.0
2021-01-14,18.643,9.142857142857142,6.452857142857143,6.68,9.142857142857142
2021-01-15,14.644,9.181818181818182,6.462727272727272,6.68,9.181818181818182
2021-01-16,20.109,9.127659574468085,6.10531914893617,6.68,9.127659574468085
2021-01-17,24.613,9.26923076923077,6.0503846153846155,6.680000000000001,9.26923076923077
2021-01-18,10.266,10.12,6.0308,6.68,10.12
2021-01-19,9.304,10.136363636363637,6.277272727272727,6.679999999999999,10.136363636363637
2021-01-20,19.321,10.131578947368421,6.306842105263158,6.68,10.131578947368421
2021-01-21,23.411,10.25,6.475,6.679999999999999,10.25
2021-01-22,12.333,9.142857142857142,6.3149999999999995,6.68,9.142857142857142
2021-01-23,20.333,9.232558139534884,6.707906976744186,6.680000000000001,9.232558139534884
2021-01-24,23.807,9.18867924528302,6.4743396226415095,6.68,9.18867924528302
2021-01-25,20.041,9.418604651162791,6.6758139534883725,6.680000000000001,9.418604651162791
2021-01-26,16.078,9.416666666666666,6.894444444444444,6.68,9.416666666666666
2021-01-27,11.937,9.444444444444445,7.042222222222223,6.68,9.444444444444445
2021-01-28,17.792,10.444444444444445,6.941111111111111,6.68,10.444444444444445
2021-01-29,15.072,10.23076923076923,6.974615384615385,6.680000000000001,10.23076923076923
2021-01-30,23.084,12.2,8.2328,6.68,12.2
2021-01-31,24.61,11.547169811320755,8.103396226415093,6.68,11.547169811320755
2021-02-01,13.664,12.8,8.424,6.679999999999999,12.799999999999999
2021-02-02,24.133,13.529411764705882,8.983529411764705,6.68,13.529411764705882
2021-02-03,14.938,13.333333333333334,8.842121212121214,6.68,13.333333333333334
2021-02-04,27.716,12.607843137254902,8.703725490196078,6.68,12.607843137254902
2021-02-05,25.906,13.042553191489361,8.724042553191488,6.68,13.042553191489361
2021-02-06,39.051,12.35897435897436,8.332692307692309,6.68,12.358974358974358
2021-02-07,43.635,13.068493150684931,9.00972602739726,6.68,13.052054794520547
2021-02-13,28.967,12.0,8.84,6.68,12.0
2021-02-14,25.06,12.0,8.84,6.68,12.0
2021-02-15,39.655,12.0,8.78,6.68,11.999999999999998
2021-02-16,31.647,12.0,8.24,6.68,12.0
2021-02-17,30.358,12.0,8.1,6.68,12.0
2021-02-18,18.169999999999998,12.0,7.96,6.679999999999999,11.999999999999998
2021-02-19,13.769,12.212903225806452,8.967096774193548,6.68,12.21290322580645
2021-02-20,21.798000000000002,11.3,8.534038461538461,6.680000000000001,11.299999999999999
2021-02-21,33.803,10.629850746268657,7.898059701492537,6.68,10.576305970149253
2021-02-22,15.47,9.588571428571429,6.3751428571428574,6.68,9.512857142857143
2021-02-23,25.429,9.833333333333334,6.281666666666667,6.68,9.833333333333334
2021-02-24,22.668,9.127659574468085,5.370638297872341,6.68,9.056808510638296
2021-02-25,34.618,8.507042253521126,4.965211267605634,6.68,8.377464788732393
2021-02-26,31.286,8.895522388059701,5.134179104477612,6.68,8.565597014925373
2021-02-27,22.579,8.244897959183673,5.271224489795919,6.68,8.101428571428572
2021-02-28,27.705,9.220338983050848,5.377457627118645,6.68,8.867415254237288
2021-03-01,27.232,8.344827586206897,5.171724137931035,6.68,8.228879310344826
2021-03-02,16.541,8.029411764705882,5.130294117647059,6.68,8.029264705882353
2021-03-03,23.654,9.48936170212766,5.861702127659575,6.68,9.48095744680851
2021-03-04,20.344,8.772727272727273,5.614545454545455,6.679999999999999,8.7725
2021-03-05,22.986,8.0,5.176595744680851,6.68,8.0
2021-03-06,38.176,8.0,4.839,6.68,8.0
2021-03-07,26.748,8.883333333333333,5.014666666666667,6.679999999999999,8.700416666666666
2021-03-08,19.815,8.952380952380953,5.797142857142857,6.68,8.95238095238095
2021-03-09,20.838,8.804347826086957,5.9010869565217385,6.68,8.804347826086957
2021-03-10,14.35,8.0,6.171875,6.68,8.0
2021-03-11,16.37,9.0,5.381935483870968,6.68,9.0
2021-03-12,23.836000000000002,8.95,5.17,6.68,8.834
2021-03-13,26.434,8.90566037735849,6.228867924528302,6.68,8.90566037735849
2021-03-14,17.721,9.135135135135135,6.277837837837838,6.68,9.050405405405405
2021-03-15,13.658,8.0,6.108928571428572,6.68,8.0
2021-03-16,13.577,8.148148148148149,6.166296296296297,6.68,8.108796296296296
2021-03-17,19.313,8.0,6.178333333333334,6.68,8.0
2021-03-18,11.866,8.275862068965518,6.268620689655172,6.68,8.241637931034482
2021-03-19,16.235,8.216216216216216,6.287837837837838,6.68,8.190337837837838
2021-03-20,21.477,8.883720930232558,6.023023255813953,6.680000000000001,8.766279069767442
2021-03-21,17.948999999999998,8.4,5.8115000000000006,6.68,8.346
2021-03-22,11.561,8.384615384615385,5.8826923076923086,6.680000000000001,8.384615384615385
2021-03-23,19.312,8.457142857142857,5.8028571428571425,6.68,8.369428571428571
2021-03-24,15.113,8.206896551724139,5.782068965517242,6.68,8.206896551724139
2021-03-25,14.621,8.625,5.9281250000000005,6.68,8.584140625
2021-03-26,21.313,8.652173913043478,5.874782608695653,6.68,8.58233695652174
2021-03-27,26.111,8.307692307692308,6.059230769230769,6.680000000000001,8.307692307692308
2021-03-28,19.628,8.333333333333334,5.993333333333333,6.68,8.333333333333334
2021-03-29,16.139,8.411764705882353,6.04735294117647,6.68,8.411764705882353
2021-03-30,21.407,8.375,6.124166666666667,6.68,8.375
2021-03-31,21.649,9.08695652173913,6.272391304347826,6.68,9.08695652173913
2021-04-01,20.604,9.348837209302326,6.389302325581395,6.680000000000001,9.348837209302326
2021-04-02,20.665,8.488888888888889,6.117333333333333,6.679999999999999,8.488888888888889
2021-04-03,32.71,8.716417910447761,6.2119402985074625,6.68,8.696940298507462
2021-04-04,22.976,8.775510204081632,5.887959183673469,6.68,8.775510204081632
2021-04-05,16.492,8.685714285714285,5.996571428571428,6.68,8.685714285714285
2021-04-06,3.138,8.666666666666666,5.536666666666666,6.68,8.666666666666666
2021-04-07,16.213,7.2631578947368425,5.319473684210527,6.68,7.2631578947368425
2021-04-08,20.319,6.125,5.5025,6.68,6.125
2021-04-09,17.451,9.473684210526315,5.3881578947368425,6.68,9.269407894736842
2021-04-10,25.525,10.283018867924529,6.415471698113207,6.68,10.283018867924529
2021-04-11,24.902,10.25925925925926,6.369814814814815,6.68,10.217037037037038
2021-04-12,10.203,8.571428571428571,6.644285714285714,6.68,8.571428571428571
2021-04-13,13.4,8.464285714285714,6.1292857142857144,6.68,8.464285714285714
2021-04-14,18.975,8.545454545454545,6.347272727272728,6.679999999999999,8.545454545454545
2021-04-15,12.151,8.96551724137931,5.787586206896552,6.68,8.96551724137931
2021-04-16,15.371,8.941176470588236,5.534411764705882,6.68,8.868529411764705
2021-04-17,20.407,8.463414634146341,5.160243902439024,6.68,8.084146341463414
2021-04-18,28.972,8.059701492537313,5.094477611940298,6.68,7.764776119402986
2021-04-19,17.311,8.025641025641026,5.1297435897435895,6.68,7.987820512820512
2021-04-20,16.233999999999998,7.760000000000001,4.954,6.679999999999999,7.76
2021-04-21,26.622,6.763636363636364,4.799090909090909,6.68,6.763636363636364
2021-04-22,15.227,7.300000000000001,4.448333333333334,6.68,7.299166666666668
2021-04-23,27.427,6.996428571428572,4.612678571428572,6.68,6.996428571428572
2021-04-24,37.796,6.910843373493976,4.682771084337349,6.68,6.910843373493976
2021-04-25,24.708000000000002,7.779591836734694,4.548367346938775,6.68,7.565357142857143
2021-04-26,12.618,8.114285714285714,4.61,6.68,7.451428571428571
2021-04-27,31.041999999999998,7.222222222222222,4.747142857142857,6.68,7.215833333333333
2021-04-28,27.487000000000002,7.561538461538461,5.125384615384615,6.680000000000001,7.561538461538461
2021-04-29,15.705,7.83125,5.2425,6.68,7.83125
2021-04-30,26.786,8.636734693877552,5.0540816326530615,6.68,8.510969387755102
2021-05-01,19.976,8.476923076923077,5.015128205128205,6.68,8.476923076923077
2021-05-02,22.784,7.345833333333334,5.437916666666666,6.68,7.328125
2021-05-03,25.175,8.6,5.296346153846154,6.680000000000001,8.455769230769231
2021-05-04,18.032,8.200000000000001,4.532894736842105,6.68,7.591118421052631
2021-05-05,17.339,7.945945945945946,4.384594594594594,6.68,7.323243243243243
2021-05-06,22.682,8.387755102040817,4.972857142857143,6.68,8.387755102040817
2021-05-07,20.724,7.232558139534884,5.392558139534883,6.680000000000001,7.218837209302326
2021-05-08,22.625,7.6875,5.684166666666667,6.68,7.6875
2021-05-09,30.75,7.149253731343284,5.342238805970149,6.68,7.1320149253731335
2021-05-10,24.956,7.020833333333333,5.064583333333333,6.68,6.848489583333333
2021-05-11,26.533,6.516363636363636,4.585272727272727,6.68,6.112409090909091
2021-05-12,19.247,5.7894736842105265,3.9260526315789472,6.68,5.550065789473685
2021-05-13,20.687,6.468571428571429,3.952,6.68,6.2024285714285705
2021-05-14,32.193,5.175,3.339642857142857,6.68,5.061160714285714
2021-05-15,40.776,6.44,3.8055999999999996,6.68,6.249133333333333
2021-05-16,19.009,5.4263157894736835,3.448421052631579,6.68,5.292105263157895
2021-05-17,29.921,6.35625,3.68671875,6.68,6.0679296874999995
2021-05-18,23.783,5.081818181818182,3.104772727272727,6.679999999999999,4.934090909090909
2021-05-19,20.578,5.7073170731707314,3.6570731707317075,6.68,5.7073170731707314
2021-05-20,22.177,5.295454545454546,3.3463636363636367,6.679999999999999,5.266875
2021-05-21,21.886,5.8478260869565215,3.3019565217391302,6.68,5.711521739130434
2021-05-22,25.845,6.969811320754717,3.570188679245283,6.68,6.19122641509434
2021-05-23,42.331,7.085057471264368,3.9777011494252874,6.68,6.653908045977011
2021-05-24,17.043,7.105882352941176,4.108823529411764,6.68,7.036029411764706
2021-05-25,17.94,7.0055555555555555,4.137499999999999,6.68,6.457291666666666
2021-05-26,15.81,5.94375,3.6993750000000003,6.68,5.6540625
2021-05-27,15.645,6.13939393939394,3.9230303030303033,6.68,5.901060606060606
2021-05-28,16.472,6.091428571428571,3.857142857142857,6.68,5.829642857142857
2021-05-29,18.291,6.477777777777778,4.069722222222222,6.68,6.235486111111111
2021-05-30,27.038,6.036363636363636,3.887818181818182,6.68,5.958181818181817
2021-05-31,25.363,5.644444444444445,3.239111111111111,6.679999999999999,5.317111111111111
2021-06-01,26.938000000000002,4.918367346938775,2.6710204081632654,6.68,4.47530612244898
2021-06-02,27.706,5.722222222222222,3.302222222222222,6.68,5.491666666666667
2021-06-03,11.679,6.086956521739131,3.526521739130435,6.68,5.886195652173913
2021-06-04,16.743,5.882352941176471,3.5114705882352943,6.68,5.748161764705882
2021-06-05,36.367,6.241791044776119,3.8256716417910446,6.68,6.117910447761194
2021-06-06,30.644000000000002,5.396610169491525,3.9166101694915256,6.68,5.396610169491525
2021-06-07,29.868,4.121428571428572,2.645,6.68,4.097321428571428
2021-06-08,24.611,5.6875,3.26125,6.68,5.5940625
2021-06-09,19.353,4.967567567567568,2.869189189189189,6.68,4.92472972972973
2021-06-10,24.961,5.042553191489362,2.8587234042553193,6.68,4.9330319148936175
2021-06-11,16.567,3.1666666666666665,1.8623333333333332,6.679999999999999,3.1408333333333336
2021-06-12,48.073,6.4,3.4706315789473683,6.680000000000001,5.657921052631578
2021-06-13,40.009,6.082857142857143,2.8787142857142856,6.68,4.715571428571429
2021-06-14,37.545,4.75,3.3409722222222222,6.68,4.743333333333333
2021-06-15,20.698,5.421052631578948,3.513684210526316,6.68,5.419999999999999
2021-06-16,19.793,5.0256410256410255,3.1412820512820514,6.68,5.007948717948718
2021-06-17,28.237000000000002,5.2,3.2034545454545453,6.68,5.15
2021-06-18,27.339,5.52,3.2072,6.68,5.49
2021-06-19,30.488,4.950819672131147,2.869016393442623,6.68,4.871475409836066
2021-06-21,18.566,4.486486486486487,2.5705405405405406,6.68,4.434527027027028
2021-06-22,30.314,4.6909090909090905,2.6734545454545455,6.68,4.640090909090909
2021-06-23,24.858999999999998,4.5,2.7510869565217395,6.68,4.475054347826087
2021-06-24,19.543,4.961111111111111,2.998888888888889,6.68,4.893888888888889
2021-06-25,12.896,5.491666666666667,2.9029166666666666,6.68,5.0801041666666675
2021-06-26,35.449,5.415625,2.80140625,6.68,4.9024609375
2021-06-27,31.776,6.516923076923077,3.9641538461538466,6.68,6.384807692307692
2021-06-28,21.088,5.885,3.52325,6.68,5.6196875
2021-06-29,19.721,5.2727272727272725,3.112727272727273,6.679999999999999,5.106022727272727
2021-06-30,27.425,5.448979591836735,3.1477551020408163,6.68,5.342857142857142
2021-07-01,26.278,5.043478260869565,2.9293478260869565,6.68,4.94375
2021-07-02,28.565,4.407407407407407,2.68,6.68,4.2225
2021-07-03,47.285,4.86923076923077,3.170897435897436,6.68,4.755961538461539
2021-07-04,39.241,5.098591549295775,3.017605633802817,6.68,5.027605633802817
2021-07-05,49.588,4.712643678160919,2.580344827586207,6.68,4.515603448275862
2021-07-06,49.005,4.76,2.6338,6.68,4.6091500000000005
2021-07-07,31.752,3.696969696969697,2.5493939393939393,6.68,3.5948484848484847
2021-07-08,33.078,4.174603174603175,2.2880952380952384,6.68,4.004166666666666
2021-07-09,22.810000000000002,4.409090909090909,2.4206818181818184,6.679999999999999,4.236193181818182
2021-07-11,40.365,4.61,2.568,6.68,4.46475
2021-07-12,24.025,5.118367346938776,2.821224489795918,6.68,4.846989795918367
2021-07-13,28.125,5.335849056603774,3.0954716981132075,6.68,5.263396226415094
2021-07-14,20.281,5.0,2.81475,6.68,4.7568125000000006
2021-07-15,17.221,6.114285714285714,3.404857142857143,6.68,5.742857142857143
2021-07-17,29.918,6.517857142857143,3.6605357142857144,6.68,6.200401785714286
2021-07-18,31.604,6.061538461538461,3.540923076923077,6.68,6.001153846153846
2021-07-19,19.986,5.815789473684211,3.386052631578947,6.68,5.704342105263158
