单品编码,单品名称,分类名称,扫码销售时间,销量(千克),销售单价(元/千克),销售类型,是否打折销售,日期,批发价格(元/千克)
102900011001806,姬菇(包),食用菌,16:26:49.842,1.0,5.9,销售,否,2020-07-23,3.2
102900011001806,姬菇(包),食用菌,20:30:43.436,1.0,5.9,销售,否,2020-07-23,3.2
102900011001806,姬菇(包),食用菌,10:10:46.065,1.0,5.9,销售,否,2020-07-24,3.13
102900011001806,姬菇(包),食用菌,10:11:00.766,1.0,5.9,销售,否,2020-07-24,3.13
102900011001806,姬菇(包),食用菌,12:17:24.436,1.0,5.9,销售,否,2020-07-24,3.13
102900011001806,姬菇(包),食用菌,14:35:58.545,1.0,5.0,销售,是,2020-07-24,3.13
102900011001806,姬菇(包),食用菌,19:44:06.842,1.0,5.9,销售,否,2020-07-24,3.13
102900011001806,姬菇(包),食用菌,10:34:00.745,1.0,5.9,销售,否,2020-07-25,3.11
102900011001806,姬菇(包),食用菌,10:42:17.780,1.0,5.9,销售,否,2020-07-25,3.11
102900011001806,姬菇(包),食用菌,12:36:34.155,1.0,5.9,销售,否,2020-07-25,3.11
102900011001806,姬菇(包),食用菌,16:11:46.194,1.0,5.9,销售,否,2020-07-25,3.11
102900011001806,姬菇(包),食用菌,19:08:55.272,1.0,5.9,销售,否,2020-07-25,3.11
102900011001806,姬菇(包),食用菌,10:27:45.795,1.0,5.9,销售,否,2020-07-26,3.06
102900011001806,姬菇(包),食用菌,10:37:08.110,1.0,5.9,销售,否,2020-07-26,3.06
102900011001806,姬菇(包),食用菌,14:20:46.706,1.0,5.9,销售,否,2020-07-26,3.06
102900011001806,姬菇(包),食用菌,14:57:21.628,1.0,5.9,销售,否,2020-07-26,3.06
102900011001806,姬菇(包),食用菌,15:58:48.108,1.0,5.9,销售,否,2020-07-26,3.06
102900011001806,姬菇(包),食用菌,19:42:50.576,1.0,5.6,销售,是,2020-07-27,3.12
102900011001806,姬菇(包),食用菌,10:30:15.382,1.0,5.9,销售,否,2020-07-28,3.18
102900011001806,姬菇(包),食用菌,11:22:55.858,1.0,5.9,销售,否,2020-07-28,3.18
102900011001806,姬菇(包),食用菌,18:50:30.167,1.0,5.9,销售,否,2020-07-28,3.18
102900011001806,姬菇(包),食用菌,19:46:42.069,1.0,5.9,销售,否,2020-07-28,3.18
102900011001806,姬菇(包),食用菌,20:17:04.627,1.0,5.9,销售,否,2020-07-28,3.18
102900011001806,姬菇(包),食用菌,16:05:29.775,1.0,5.9,销售,否,2020-07-29,3.41
102900011001806,姬菇(包),食用菌,17:44:43.748,1.0,5.9,销售,否,2020-07-29,3.41
102900011001806,姬菇(包),食用菌,20:10:59.748,1.0,5.9,销售,否,2020-07-29,3.41
102900011001806,姬菇(包),食用菌,14:57:05.780,1.0,5.9,销售,否,2020-07-30,3.41
102900011001806,姬菇(包),食用菌,18:43:57.812,1.0,5.9,销售,否,2020-07-30,3.41
102900011001806,姬菇(包),食用菌,20:44:46.079,1.0,5.9,销售,否,2020-07-30,3.41
102900011001806,姬菇(包),食用菌,21:10:28.795,1.0,5.9,销售,否,2020-07-30,3.41
102900011001806,姬菇(包),食用菌,16:39:16.479,1.0,5.9,销售,否,2020-07-31,3.37
102900011001806,姬菇(包),食用菌,16:57:31.733,1.0,5.9,销售,否,2020-07-31,3.37
102900011001806,姬菇(包),食用菌,17:43:55.507,1.0,5.9,销售,否,2020-07-31,3.37
102900011001806,姬菇(包),食用菌,17:52:31.655,1.0,5.9,销售,否,2020-07-31,3.37
102900011001806,姬菇(包),食用菌,09:27:07.030,1.0,5.9,销售,否,2020-08-01,3.37
102900011001806,姬菇(包),食用菌,11:37:37.354,1.0,5.9,销售,否,2020-08-01,3.37
102900011001806,姬菇(包),食用菌,15:36:02.936,1.0,5.9,销售,否,2020-08-01,3.37
102900011001806,姬菇(包),食用菌,10:56:07.006,1.0,5.9,销售,否,2020-08-02,3.37
102900011001806,姬菇(包),食用菌,11:03:12.035,1.0,5.9,销售,否,2020-08-02,3.37
102900011001806,姬菇(包),食用菌,21:25:59.561,1.0,5.9,销售,否,2020-08-02,3.37
102900011001806,姬菇(包),食用菌,19:00:32.342,1.0,5.9,销售,否,2020-08-03,3.34
102900011001806,姬菇(包),食用菌,21:42:50.561,1.0,5.9,销售,否,2020-08-03,3.34
102900011001806,姬菇(包),食用菌,09:20:52.133,1.0,5.9,销售,否,2020-08-04,3.34
102900011001806,姬菇(包),食用菌,21:06:02.671,1.0,5.9,销售,否,2020-08-06,3.34
102900011001806,姬菇(包),食用菌,10:07:31.453,1.0,5.9,销售,否,2020-08-07,3.34
102900011001806,姬菇(包),食用菌,15:46:11.248,1.0,5.9,销售,否,2020-08-07,3.34
102900011001806,姬菇(包),食用菌,16:27:05.968,1.0,5.9,销售,否,2020-08-07,3.34
102900011001806,姬菇(包),食用菌,17:08:25.843,1.0,5.9,销售,否,2020-08-08,3.31
102900011001806,姬菇(包),食用菌,15:24:10.545,1.0,5.9,销售,否,2020-08-09,3.32
102900011001806,姬菇(包),食用菌,11:10:13.696,1.0,5.9,销售,否,2020-08-14,3.4
102900011001806,姬菇(包),食用菌,20:48:23.807,1.0,5.9,销售,否,2020-08-14,3.4
102900011001806,姬菇(包),食用菌,19:01:04.389,1.0,5.9,销售,否,2020-08-15,3.67
102900011001806,姬菇(包),食用菌,19:49:51.386,1.0,5.9,销售,否,2020-08-15,3.67
102900011001806,姬菇(包),食用菌,11:02:12.265,1.0,5.9,销售,否,2020-08-16,3.65
102900011001806,姬菇(包),食用菌,13:46:45.873,1.0,5.9,销售,否,2020-08-16,3.65
102900011001806,姬菇(包),食用菌,16:37:06.266,1.0,5.9,销售,否,2020-08-17,3.61
102900011001806,姬菇(包),食用菌,17:41:34.199,1.0,5.9,销售,否,2020-08-17,3.61
102900011001806,姬菇(包),食用菌,10:26:28.668,1.0,5.9,销售,否,2020-08-18,3.71
102900011001806,姬菇(包),食用菌,11:02:41.858,1.0,5.9,销售,否,2020-08-18,3.71
102900011001806,姬菇(包),食用菌,09:08:42.995,1.0,5.9,销售,否,2020-08-19,3.7
102900011001806,姬菇(包),食用菌,19:14:22.535,1.0,5.9,销售,否,2020-08-19,3.7
102900011001806,姬菇(包),食用菌,19:40:20.983,1.0,5.9,销售,否,2020-08-20,3.76
102900011001806,姬菇(包),食用菌,21:30:16.998,1.0,5.9,销售,否,2020-08-20,3.76
102900011001806,姬菇(包),食用菌,10:53:46.042,1.0,5.9,销售,否,2020-08-21,3.68
102900011001806,姬菇(包),食用菌,12:08:11.561,1.0,5.9,销售,否,2020-08-21,3.68
102900011001806,姬菇(包),食用菌,12:08:46.701,1.0,5.9,销售,否,2020-08-21,3.68
102900011001806,姬菇(包),食用菌,09:38:13.764,1.0,5.9,销售,否,2020-08-22,3.79
102900011001806,姬菇(包),食用菌,10:38:33.012,1.0,5.9,销售,否,2020-08-22,3.79
102900011001806,姬菇(包),食用菌,11:35:50.063,1.0,5.9,销售,否,2020-08-22,3.79
102900011001806,姬菇(包),食用菌,10:57:56.248,1.0,5.9,销售,否,2020-08-23,3.81
102900011001806,姬菇(包),食用菌,10:58:05.498,1.0,5.9,销售,否,2020-08-23,3.81
102900011001806,姬菇(包),食用菌,20:38:26.218,1.0,5.9,销售,否,2020-08-23,3.81
102900011001806,姬菇(包),食用菌,18:14:15.264,1.0,5.9,销售,否,2020-08-24,3.8
102900011001806,姬菇(包),食用菌,18:23:59.212,1.0,5.9,销售,否,2020-08-24,3.8
102900011001806,姬菇(包),食用菌,21:30:33.167,1.0,5.9,销售,否,2020-08-24,3.8
102900011001806,姬菇(包),食用菌,09:36:41.330,1.0,5.9,销售,否,2020-08-25,3.75
102900011001806,姬菇(包),食用菌,09:47:33.436,1.0,5.9,销售,否,2020-08-25,3.75
102900011001806,姬菇(包),食用菌,10:25:12.061,1.0,5.9,销售,否,2020-08-25,3.75
102900011001806,姬菇(包),食用菌,09:30:00.295,1.0,5.9,销售,否,2020-08-27,3.82
102900011001806,姬菇(包),食用菌,10:50:37.889,1.0,5.9,销售,否,2020-08-27,3.82
102900011001806,姬菇(包),食用菌,17:42:31.983,1.0,5.9,销售,否,2020-08-27,3.82
102900011001806,姬菇(包),食用菌,20:38:25.135,1.0,5.9,销售,否,2020-08-27,3.82
102900011001806,姬菇(包),食用菌,21:04:08.905,1.0,5.9,销售,否,2020-08-27,3.82
102900011001806,姬菇(包),食用菌,21:31:04.560,1.0,5.9,销售,否,2020-08-27,3.82
102900011001806,姬菇(包),食用菌,12:13:20.514,1.0,5.9,销售,否,2020-08-28,3.9
102900011001806,姬菇(包),食用菌,19:36:32.014,1.0,5.9,销售,否,2020-08-28,3.9
102900011001806,姬菇(包),食用菌,20:33:41.156,1.0,5.9,销售,否,2020-08-28,3.9
102900011001806,姬菇(包),食用菌,20:38:36.611,1.0,5.9,销售,否,2020-08-28,3.9
102900011001806,姬菇(包),食用菌,11:36:42.719,1.0,5.9,销售,否,2020-08-29,3.92
102900011001806,姬菇(包),食用菌,19:32:44.957,1.0,5.9,销售,否,2020-08-29,3.92
102900011001806,姬菇(包),食用菌,21:09:46.671,1.0,5.9,销售,否,2020-08-29,3.92
102900011001806,姬菇(包),食用菌,11:17:11.826,1.0,5.9,销售,否,2020-08-30,3.89
102900011001806,姬菇(包),食用菌,11:29:08.368,1.0,5.9,销售,否,2020-08-30,3.89
102900011001806,姬菇(包),食用菌,12:01:51.999,1.0,5.9,销售,否,2020-08-30,3.89
102900011001806,姬菇(包),食用菌,12:14:59.967,1.0,5.9,销售,否,2020-08-31,3.86
102900011001806,姬菇(包),食用菌,20:21:13.576,1.0,5.9,销售,否,2020-09-01,3.94
102900011001806,姬菇(包),食用菌,16:23:20.045,1.0,5.9,销售,否,2020-09-02,3.94
102900011001806,姬菇(包),食用菌,10:11:11.343,1.0,5.9,销售,否,2020-09-04,3.84
102900011001806,姬菇(包),食用菌,19:17:14.884,1.0,5.9,销售,否,2020-09-04,3.84
102900011001806,姬菇(包),食用菌,20:34:01.445,1.0,5.9,销售,否,2020-09-04,3.84
102900011001806,姬菇(包),食用菌,10:16:55.514,1.0,5.9,销售,否,2020-09-05,3.81
102900011001806,姬菇(包),食用菌,19:25:45.839,1.0,5.9,销售,否,2020-09-05,3.81
102900011001806,姬菇(包),食用菌,19:38:06.608,1.0,5.9,销售,否,2020-09-05,3.81
102900011001806,姬菇(包),食用菌,11:56:34.598,1.0,5.9,销售,否,2020-09-06,3.87
102900011001806,姬菇(包),食用菌,12:21:13.451,1.0,5.9,销售,否,2020-09-06,3.87
102900011001806,姬菇(包),食用菌,17:18:27.009,1.0,5.9,销售,否,2020-09-06,3.87
102900011001806,姬菇(包),食用菌,09:44:07.725,1.0,5.9,销售,否,2020-09-07,3.54
102900011001806,姬菇(包),食用菌,09:52:42.884,1.0,5.9,销售,否,2020-09-07,3.54
102900011001806,姬菇(包),食用菌,10:09:25.651,1.0,5.9,销售,否,2020-09-09,3.6
102900011001806,姬菇(包),食用菌,10:09:53.608,1.0,5.9,销售,否,2020-09-09,3.6
102900011001806,姬菇(包),食用菌,11:10:46.436,1.0,5.9,销售,否,2020-09-09,3.6
102900011001806,姬菇(包),食用菌,19:06:19.583,1.0,5.9,销售,否,2020-09-09,3.6
102900011001806,姬菇(包),食用菌,19:12:24.257,1.0,5.9,销售,否,2020-09-09,3.6
102900011001806,姬菇(包),食用菌,11:45:28.560,1.0,5.9,销售,否,2020-09-10,3.76
102900011001806,姬菇(包),食用菌,19:10:47.420,1.0,5.9,销售,否,2020-09-10,3.76
102900011001806,姬菇(包),食用菌,10:56:49.108,1.0,5.9,销售,否,2020-09-11,3.69
102900011001806,姬菇(包),食用菌,13:07:27.743,1.0,5.9,销售,否,2020-09-11,3.69
102900011001806,姬菇(包),食用菌,16:19:44.670,1.0,5.9,销售,否,2020-09-11,3.69
102900011001806,姬菇(包),食用菌,11:45:35.481,1.0,5.9,销售,否,2020-09-12,3.7
102900011001806,姬菇(包),食用菌,09:32:28.045,1.0,5.9,销售,否,2020-09-13,3.83
102900011001806,姬菇(包),食用菌,17:34:31.764,1.0,5.9,销售,否,2020-09-13,3.83
102900011001806,姬菇(包),食用菌,18:38:08.998,1.0,5.9,销售,否,2020-09-13,3.83
102900011001806,姬菇(包),食用菌,10:48:57.028,1.0,5.9,销售,否,2020-09-15,3.86
102900011001806,姬菇(包),食用菌,13:20:13.528,1.0,5.9,销售,否,2020-09-15,3.86
102900011001806,姬菇(包),食用菌,18:19:25.514,1.0,5.9,销售,否,2020-09-15,3.86
102900011001806,姬菇(包),食用菌,19:29:46.311,1.0,5.9,销售,否,2020-09-15,3.86
102900011001806,姬菇(包),食用菌,19:48:36.045,1.0,5.9,销售,否,2020-09-17,3.9
102900011001806,姬菇(包),食用菌,21:07:03.983,1.0,5.9,销售,否,2020-09-17,3.9
102900011001806,姬菇(包),食用菌,11:01:03.988,1.0,5.9,销售,否,2020-09-18,3.89
102900011001806,姬菇(包),食用菌,11:39:18.405,1.0,5.9,销售,否,2020-09-18,3.89
102900011001806,姬菇(包),食用菌,11:39:23.358,1.0,5.9,销售,否,2020-09-18,3.89
102900011001806,姬菇(包),食用菌,10:26:18.326,1.0,5.9,销售,否,2020-09-20,3.89
102900011001806,姬菇(包),食用菌,11:23:21.726,1.0,5.9,销售,否,2020-09-20,3.89
102900011001806,姬菇(包),食用菌,17:53:54.962,1.0,5.9,销售,否,2020-09-20,3.89
102900011001806,姬菇(包),食用菌,10:18:24.951,1.0,5.9,销售,否,2020-09-21,3.92
102900011001806,姬菇(包),食用菌,19:32:41.608,1.0,5.9,销售,否,2020-09-21,3.92
102900011001806,姬菇(包),食用菌,20:34:14.764,1.0,5.9,销售,否,2020-09-21,3.92
102900011001806,姬菇(包),食用菌,20:38:52.058,1.0,5.9,销售,否,2020-09-21,3.92
102900011001806,姬菇(包),食用菌,14:56:43.436,1.0,5.9,销售,否,2020-09-22,3.92
102900011001806,姬菇(包),食用菌,18:37:17.092,1.0,5.9,销售,否,2020-09-22,3.92
102900011001806,姬菇(包),食用菌,18:46:47.780,1.0,5.9,销售,否,2020-09-22,3.92
102900011001806,姬菇(包),食用菌,10:30:23.920,1.0,5.9,销售,否,2020-09-23,3.9
102900011001806,姬菇(包),食用菌,16:18:55.508,1.0,5.9,销售,否,2020-09-23,3.9
102900011001806,姬菇(包),食用菌,19:54:52.061,1.0,5.9,销售,否,2020-09-23,3.9
102900011001806,姬菇(包),食用菌,16:29:42.405,1.0,6.9,销售,否,2020-09-24,3.82
102900011001806,姬菇(包),食用菌,17:56:54.092,1.0,6.9,销售,否,2020-09-24,3.82
102900011001806,姬菇(包),食用菌,19:14:42.623,1.0,6.9,销售,否,2020-09-24,3.82
102900011001806,姬菇(包),食用菌,19:19:56.862,1.0,6.9,销售,否,2020-09-24,3.82
102900011001806,姬菇(包),食用菌,20:34:07.317,1.0,6.9,销售,否,2020-09-24,3.82
102900011001806,姬菇(包),食用菌,21:31:27.108,1.0,6.9,销售,否,2020-09-24,3.82
102900011001806,姬菇(包),食用菌,15:24:09.007,1.0,6.9,销售,否,2020-09-25,3.82
102900011001806,姬菇(包),食用菌,18:00:35.396,1.0,6.9,销售,否,2020-09-25,3.82
102900011001806,姬菇(包),食用菌,18:33:59.681,1.0,6.9,销售,否,2020-09-25,3.82
102900011001806,姬菇(包),食用菌,09:29:11.424,1.0,6.9,销售,否,2020-09-26,3.85
102900011001806,姬菇(包),食用菌,10:10:38.811,1.0,6.9,销售,否,2020-09-26,3.85
102900011001806,姬菇(包),食用菌,11:08:12.326,1.0,6.9,销售,否,2020-09-26,3.85
102900011001806,姬菇(包),食用菌,11:19:09.670,1.0,6.9,销售,否,2020-09-26,3.85
102900011001806,姬菇(包),食用菌,12:19:17.948,1.0,6.9,销售,否,2020-09-26,3.85
102900011001806,姬菇(包),食用菌,15:51:25.154,1.0,6.9,销售,否,2020-09-26,3.85
102900011001806,姬菇(包),食用菌,16:30:26.027,1.0,6.9,销售,否,2020-09-26,3.85
102900011001806,姬菇(包),食用菌,16:37:23.149,1.0,6.9,销售,否,2020-09-26,3.85
102900011001806,姬菇(包),食用菌,16:47:06.592,1.0,6.9,销售,否,2020-09-26,3.85
102900011001806,姬菇(包),食用菌,17:48:39.271,1.0,6.9,销售,否,2020-09-26,3.85
102900011001806,姬菇(包),食用菌,18:46:57.889,1.0,6.9,销售,否,2020-09-26,3.85
102900011001806,姬菇(包),食用菌,18:53:04.877,1.0,6.9,销售,否,2020-09-26,3.85
102900011001806,姬菇(包),食用菌,19:01:03.014,1.0,6.9,销售,否,2020-09-26,3.85
102900011001806,姬菇(包),食用菌,19:19:41.342,1.0,6.9,销售,否,2020-09-26,3.85
102900011001806,姬菇(包),食用菌,19:29:38.514,1.0,6.9,销售,否,2020-09-26,3.85
102900011001806,姬菇(包),食用菌,09:59:54.404,1.0,6.9,销售,否,2020-09-27,3.86
102900011001806,姬菇(包),食用菌,10:51:50.291,1.0,6.9,销售,否,2020-09-27,3.86
102900011001806,姬菇(包),食用菌,10:53:20.273,1.0,6.9,销售,否,2020-09-27,3.86
102900011001806,姬菇(包),食用菌,15:25:53.760,1.0,6.9,销售,否,2020-09-27,3.86
102900011001806,姬菇(包),食用菌,16:32:55.517,1.0,6.9,销售,否,2020-09-27,3.86
102900011001806,姬菇(包),食用菌,20:10:12.514,1.0,6.9,销售,否,2020-09-27,3.86
102900011001806,姬菇(包),食用菌,14:31:23.592,1.0,6.9,销售,否,2020-09-28,3.87
102900011001806,姬菇(包),食用菌,18:20:24.786,1.0,6.9,销售,否,2020-09-28,3.87
102900011001806,姬菇(包),食用菌,20:03:28.045,1.0,6.9,销售,否,2020-09-28,3.87
102900011001806,姬菇(包),食用菌,20:37:47.427,1.0,6.9,销售,否,2020-09-28,3.87
102900011001806,姬菇(包),食用菌,12:32:09.182,1.0,6.9,销售,否,2020-09-29,3.88
102900011001806,姬菇(包),食用菌,12:46:59.821,1.0,6.9,销售,否,2020-09-29,3.88
102900011001806,姬菇(包),食用菌,15:16:56.842,1.0,6.9,销售,否,2020-09-29,3.88
102900011001806,姬菇(包),食用菌,17:28:57.996,1.0,6.9,销售,否,2020-09-29,3.88
102900011001806,姬菇(包),食用菌,19:27:47.420,1.0,6.9,销售,否,2020-09-29,3.88
102900011001806,姬菇(包),食用菌,10:19:48.248,1.0,6.9,销售,否,2020-09-30,3.88
102900011001806,姬菇(包),食用菌,12:30:38.092,1.0,6.9,销售,否,2020-09-30,3.88
102900011001806,姬菇(包),食用菌,13:36:30.498,1.0,6.9,销售,否,2020-09-30,3.88
102900011001806,姬菇(包),食用菌,14:55:00.938,1.0,6.9,销售,否,2020-09-30,3.88
102900011001806,姬菇(包),食用菌,15:46:45.155,1.0,6.9,销售,否,2020-09-30,3.88
102900011001806,姬菇(包),食用菌,16:27:12.373,1.0,6.9,销售,否,2020-09-30,3.88
102900011001806,姬菇(包),食用菌,16:28:36.608,1.0,6.9,销售,否,2020-09-30,3.88
102900011001806,姬菇(包),食用菌,18:27:19.514,1.0,6.9,销售,否,2020-09-30,3.88
102900011001806,姬菇(包),食用菌,19:49:26.983,1.0,6.9,销售,否,2020-09-30,3.88
102900011001806,姬菇(包),食用菌,21:50:14.328,1.0,6.9,销售,否,2020-09-30,3.88
102900011001806,姬菇(包),食用菌,09:45:16.483,1.0,6.9,销售,否,2020-10-01,3.9
102900011001806,姬菇(包),食用菌,10:11:22.917,1.0,6.9,销售,否,2020-10-01,3.9
102900011001806,姬菇(包),食用菌,10:25:30.763,1.0,6.9,销售,否,2020-10-01,3.9
102900011001806,姬菇(包),食用菌,11:10:27.791,1.0,6.9,销售,否,2020-10-01,3.9
102900011001806,姬菇(包),食用菌,20:02:40.293,1.0,6.9,销售,否,2020-10-01,3.9
102900011001806,姬菇(包),食用菌,09:37:54.920,1.0,6.9,销售,否,2020-10-02,4.09
102900011001806,姬菇(包),食用菌,10:16:22.545,1.0,6.9,销售,否,2020-10-02,4.09
102900011001806,姬菇(包),食用菌,10:33:20.694,1.0,6.9,销售,否,2020-10-02,4.09
102900011001806,姬菇(包),食用菌,10:36:33.641,1.0,6.9,销售,否,2020-10-02,4.09
102900011001806,姬菇(包),食用菌,10:49:08.888,1.0,6.9,销售,否,2020-10-02,4.09
102900011001806,姬菇(包),食用菌,10:49:54.561,1.0,6.9,销售,否,2020-10-02,4.09
102900011001806,姬菇(包),食用菌,10:52:19.122,1.0,6.9,销售,否,2020-10-02,4.09
102900011001806,姬菇(包),食用菌,11:23:57.346,1.0,6.9,销售,否,2020-10-02,4.09
102900011001806,姬菇(包),食用菌,12:53:16.326,1.0,6.9,销售,否,2020-10-02,4.09
102900011001806,姬菇(包),食用菌,14:08:23.186,1.0,6.9,销售,否,2020-10-02,4.09
102900011001806,姬菇(包),食用菌,15:24:33.686,1.0,6.9,销售,否,2020-10-02,4.09
102900011001806,姬菇(包),食用菌,17:02:22.771,1.0,6.9,销售,否,2020-10-02,4.09
102900011001806,姬菇(包),食用菌,10:57:39.858,1.0,6.9,销售,否,2020-10-03,4.24
102900011001806,姬菇(包),食用菌,11:11:19.248,1.0,6.9,销售,否,2020-10-03,4.24
102900011001806,姬菇(包),食用菌,11:12:41.654,1.0,6.9,销售,否,2020-10-03,4.24
102900011001806,姬菇(包),食用菌,13:37:34.701,1.0,6.9,销售,否,2020-10-03,4.24
102900011001806,姬菇(包),食用菌,15:28:07.983,1.0,6.9,销售,否,2020-10-03,4.24
102900011001806,姬菇(包),食用菌,10:47:45.399,1.0,6.9,销售,否,2020-10-04,4.38
102900011001806,姬菇(包),食用菌,10:58:39.785,1.0,6.9,销售,否,2020-10-04,4.38
102900011001806,姬菇(包),食用菌,11:47:54.467,1.0,6.9,销售,否,2020-10-04,4.38
102900011001806,姬菇(包),食用菌,12:11:38.446,1.0,6.9,销售,否,2020-10-04,4.38
102900011001806,姬菇(包),食用菌,15:54:43.258,1.0,6.9,销售,否,2020-10-04,4.38
102900011001806,姬菇(包),食用菌,16:54:51.155,1.0,6.9,销售,否,2020-10-04,4.38
102900011001806,姬菇(包),食用菌,18:24:21.561,1.0,6.9,销售,否,2020-10-04,4.38
102900011001806,姬菇(包),食用菌,21:13:41.231,1.0,6.9,销售,否,2020-10-04,4.38
102900011001806,姬菇(包),食用菌,11:02:56.951,1.0,6.9,销售,否,2020-10-05,4.33
102900011001806,姬菇(包),食用菌,13:31:02.717,1.0,6.9,销售,否,2020-10-05,4.33
102900011001806,姬菇(包),食用菌,15:38:01.364,1.0,6.9,销售,否,2020-10-05,4.33
102900011001806,姬菇(包),食用菌,17:17:24.248,1.0,6.9,销售,否,2020-10-05,4.33
102900011001806,姬菇(包),食用菌,17:20:56.186,1.0,6.9,销售,否,2020-10-05,4.33
102900011001806,姬菇(包),食用菌,18:00:20.966,1.0,6.9,销售,否,2020-10-05,4.33
102900011001806,姬菇(包),食用菌,18:36:16.474,1.0,6.9,销售,否,2020-10-05,4.33
102900011001806,姬菇(包),食用菌,18:40:25.030,1.0,6.9,销售,否,2020-10-05,4.33
102900011001806,姬菇(包),食用菌,19:30:38.722,1.0,6.9,销售,否,2020-10-05,4.33
102900011001806,姬菇(包),食用菌,19:34:22.899,1.0,6.9,销售,否,2020-10-05,4.33
102900011001806,姬菇(包),食用菌,20:24:49.983,1.0,6.9,销售,否,2020-10-05,4.33
102900011001806,姬菇(包),食用菌,10:12:27.545,1.0,6.9,销售,否,2020-10-06,4.34
102900011001806,姬菇(包),食用菌,10:33:53.577,1.0,6.9,销售,否,2020-10-06,4.34
102900011001806,姬菇(包),食用菌,11:56:49.996,1.0,6.9,销售,否,2020-10-06,4.34
102900011001806,姬菇(包),食用菌,17:12:28.623,1.0,6.9,销售,否,2020-10-06,4.34
102900011001806,姬菇(包),食用菌,10:01:41.545,1.0,6.9,销售,否,2020-10-07,4.36
102900011001806,姬菇(包),食用菌,15:25:52.690,1.0,6.9,销售,否,2020-10-07,4.36
102900011001806,姬菇(包),食用菌,16:22:48.889,1.0,6.9,销售,否,2020-10-07,4.36
102900011001806,姬菇(包),食用菌,18:36:05.463,1.0,6.9,销售,否,2020-10-07,4.36
102900011001806,姬菇(包),食用菌,11:21:47.717,1.0,6.9,销售,否,2020-10-08,4.35
102900011001806,姬菇(包),食用菌,10:42:07.262,1.0,6.9,销售,否,2020-10-09,4.36
102900011001806,姬菇(包),食用菌,16:41:52.333,1.0,6.9,销售,否,2020-10-09,4.36
102900011001806,姬菇(包),食用菌,19:06:30.819,1.0,6.9,销售,否,2020-10-09,4.36
102900011001806,姬菇(包),食用菌,19:12:33.280,1.0,6.9,销售,否,2020-10-10,4.36
