日期,单品编码,单品名称,分类名称,销量(千克),销售单价(元/千克),销售类型,是否打折销售,批发价格(元/千克),损耗率_单品
2020-07-18,102900005117209,七彩椒(1),辣椒类,0.192,19.8,销售,否,13.74,15.98
2020-07-18,102900005117209,七彩椒(1),辣椒类,0.237,19.8,销售,否,13.74,15.98
2020-07-18,102900005117209,七彩椒(1),辣椒类,0.288,19.8,销售,否,13.74,15.98
2020-07-18,102900005117209,七彩椒(1),辣椒类,0.253,19.8,销售,否,13.74,15.98
2020-07-18,102900005117209,七彩椒(1),辣椒类,0.217,19.8,销售,否,13.74,15.98
2020-07-18,102900005117209,七彩椒(1),辣椒类,0.232,18.4,销售,是,13.74,15.98
2020-07-19,102900005117209,七彩椒(1),辣椒类,0.48,19.8,销售,否,12.29,15.98
2020-07-19,102900005117209,七彩椒(1),辣椒类,0.485,19.8,销售,否,12.29,15.98
2020-07-19,102900005117209,七彩椒(1),辣椒类,0.399,19.8,销售,否,12.29,15.98
2020-07-20,102900005117209,七彩椒(1),辣椒类,0.288,19.8,销售,否,12.44,15.98
2020-07-20,102900005117209,七彩椒(1),辣椒类,0.187,19.8,销售,否,12.44,15.98
2020-07-20,102900005117209,七彩椒(1),辣椒类,0.591,19.8,销售,否,12.44,15.98
2020-07-20,102900005117209,七彩椒(1),辣椒类,0.313,19.8,销售,否,12.44,15.98
2020-07-21,102900005117209,七彩椒(1),辣椒类,0.475,19.8,销售,否,12.55,15.98
2020-07-21,102900005117209,七彩椒(1),辣椒类,0.253,19.8,销售,否,12.55,15.98
2020-07-21,102900005117209,七彩椒(1),辣椒类,0.182,19.8,销售,否,12.55,15.98
2020-07-22,102900005117209,七彩椒(1),辣椒类,0.192,19.8,销售,否,11.26,15.98
2020-07-22,102900005117209,七彩椒(1),辣椒类,0.268,19.8,销售,否,11.26,15.98
2020-07-23,102900005117209,七彩椒(1),辣椒类,0.349,19.8,销售,否,11.43,15.98
2020-07-23,102900005117209,七彩椒(1),辣椒类,0.338,19.8,销售,否,11.43,15.98
2020-07-23,102900005117209,七彩椒(1),辣椒类,0.308,19.8,销售,否,11.43,15.98
2020-07-23,102900005117209,七彩椒(1),辣椒类,0.298,19.8,销售,否,11.43,15.98
2020-07-23,102900005117209,七彩椒(1),辣椒类,0.187,19.8,销售,否,11.43,15.98
2020-07-23,102900005117209,七彩椒(1),辣椒类,0.485,19.8,销售,否,11.43,15.98
2020-07-24,102900005117209,七彩椒(1),辣椒类,0.197,16.8,销售,是,11.61,15.98
2020-07-24,102900005117209,七彩椒(1),辣椒类,0.298,18.2,销售,是,11.61,15.98
2020-07-25,102900005117209,七彩椒(1),辣椒类,0.268,19.8,销售,否,11.16,15.98
2020-07-25,102900005117209,七彩椒(1),辣椒类,0.187,19.8,销售,否,11.16,15.98
2020-07-25,102900005117209,七彩椒(1),辣椒类,0.242,19.8,销售,否,11.16,15.98
2020-07-25,102900005117209,七彩椒(1),辣椒类,0.505,19.8,销售,否,11.16,15.98
2020-07-27,102900005117209,七彩椒(1),辣椒类,0.298,17.9,销售,是,10.52,15.98
2020-07-27,102900005117209,七彩椒(1),辣椒类,0.283,19.8,销售,否,10.52,15.98
2020-07-27,102900005117209,七彩椒(1),辣椒类,0.232,19.8,销售,否,10.52,15.98
2020-07-28,102900005117209,七彩椒(1),辣椒类,0.631,19.8,销售,否,10.42,15.98
2020-07-28,102900005117209,七彩椒(1),辣椒类,0.248,17.9,销售,是,10.42,15.98
2020-07-29,102900005117209,七彩椒(1),辣椒类,0.182,19.8,销售,否,10.33,15.98
2020-07-29,102900005117209,七彩椒(1),辣椒类,0.258,19.8,销售,否,10.33,15.98
2020-07-29,102900005117209,七彩椒(1),辣椒类,0.207,16.8,销售,是,10.33,15.98
2020-07-29,102900005117209,七彩椒(1),辣椒类,0.268,19.8,销售,否,10.33,15.98
2020-07-31,102900005117209,七彩椒(1),辣椒类,0.232,19.8,销售,否,11.57,15.98
2020-08-01,102900005117209,七彩椒(1),辣椒类,0.601,19.8,销售,否,12.29,15.98
2020-08-02,102900005117209,七彩椒(1),辣椒类,0.505,19.8,销售,否,10.2,15.98
2020-08-03,102900005117209,七彩椒(1),辣椒类,0.525,19.8,销售,否,10.15,15.98
2020-08-04,102900005117209,七彩椒(1),辣椒类,0.234,18.0,销售,否,10.3,15.98
2020-08-06,102900005117209,七彩椒(1),辣椒类,0.528,18.0,销售,否,10.3,15.98
2020-08-07,102900005117209,七彩椒(1),辣椒类,0.395,18.0,销售,否,12.37,15.98
2020-08-07,102900005117209,七彩椒(1),辣椒类,0.234,18.0,销售,否,12.37,15.98
2020-08-10,102900005117209,七彩椒(1),辣椒类,0.172,18.0,销售,否,12.51,15.98
2020-08-10,102900005117209,七彩椒(1),辣椒类,0.478,18.0,销售,否,12.51,15.98
2020-08-11,102900005117209,七彩椒(1),辣椒类,0.334,18.0,销售,否,12.51,15.98
2020-08-12,102900005117209,七彩椒(1),辣椒类,0.551,18.0,销售,否,8.52,15.98
2020-08-12,102900005117209,七彩椒(1),辣椒类,0.256,18.0,销售,否,8.52,15.98
2020-08-12,102900005117209,七彩椒(1),辣椒类,0.601,18.0,销售,否,8.52,15.98
2020-08-12,102900005117209,七彩椒(1),辣椒类,0.273,18.0,销售,否,8.52,15.98
2020-08-13,102900005117209,七彩椒(1),辣椒类,0.261,18.0,销售,否,7.39,15.98
2020-08-14,102900005117209,七彩椒(1),辣椒类,0.473,18.0,销售,否,8.35,15.98
2020-08-15,102900005117209,七彩椒(1),辣椒类,0.273,18.0,销售,否,8.41,15.98
2020-08-15,102900005117209,七彩椒(1),辣椒类,0.528,18.0,销售,否,8.41,15.98
2020-08-16,102900005117209,七彩椒(1),辣椒类,0.334,18.0,销售,否,8.54,15.98
2020-08-16,102900005117209,七彩椒(1),辣椒类,0.217,18.0,销售,否,8.54,15.98
2020-08-17,102900005117209,七彩椒(1),辣椒类,0.275,16.0,销售,否,8.58,15.98
2020-08-18,102900005117209,七彩椒(1),辣椒类,0.1,16.0,销售,否,8.6,15.98
2020-08-19,102900005117209,七彩椒(1),辣椒类,0.315,14.0,销售,否,7.76,15.98
2020-08-19,102900005117209,七彩椒(1),辣椒类,0.436,14.0,销售,否,7.76,15.98
2020-08-19,102900005117209,七彩椒(1),辣椒类,0.236,14.0,销售,否,7.76,15.98
2020-08-19,102900005117209,七彩椒(1),辣椒类,0.243,14.0,销售,否,7.76,15.98
2020-08-20,102900005117209,七彩椒(1),辣椒类,0.186,14.0,销售,否,6.09,15.98
2020-08-20,102900005117209,七彩椒(1),辣椒类,0.415,14.0,销售,否,6.09,15.98
2020-08-20,102900005117209,七彩椒(1),辣椒类,0.436,14.0,销售,否,6.09,15.98
2020-08-21,102900005117209,七彩椒(1),辣椒类,0.258,14.0,销售,否,6.03,15.98
2020-08-22,102900005117209,七彩椒(1),辣椒类,0.415,14.0,销售,否,6.01,15.98
2020-08-22,102900005117209,七彩椒(1),辣椒类,0.157,14.0,销售,否,6.01,15.98
2020-08-24,102900005117209,七彩椒(1),辣椒类,0.472,14.0,销售,否,6.74,15.98
2020-08-24,102900005117209,七彩椒(1),辣椒类,0.415,14.0,销售,否,6.74,15.98
2020-08-25,102900005117209,七彩椒(1),辣椒类,0.25,14.0,销售,否,6.89,15.98
2020-08-25,102900005117209,七彩椒(1),辣椒类,0.265,14.0,销售,否,6.89,15.98
2020-08-26,102900005117209,七彩椒(1),辣椒类,0.415,14.0,销售,否,6.99,15.98
2020-08-27,102900005117209,七彩椒(1),辣椒类,0.229,14.0,销售,否,6.93,15.98
2020-08-27,102900005117209,七彩椒(1),辣椒类,0.436,14.0,销售,否,6.93,15.98
2020-08-28,102900005117209,七彩椒(1),辣椒类,0.229,14.0,销售,否,7.16,15.98
2020-08-29,102900005117209,七彩椒(1),辣椒类,0.372,14.0,销售,否,7.16,15.98
2020-08-29,102900005117209,七彩椒(1),辣椒类,0.272,14.0,销售,否,7.16,15.98
2020-08-30,102900005117209,七彩椒(1),辣椒类,0.236,14.0,销售,否,7.33,15.98
2020-08-30,102900005117209,七彩椒(1),辣椒类,0.007,14.0,销售,否,7.33,15.98
2020-09-01,102900005117209,七彩椒(1),辣椒类,0.3,14.0,销售,否,6.9,15.98
2020-09-01,102900005117209,七彩椒(1),辣椒类,0.451,14.0,销售,否,6.9,15.98
2020-09-01,102900005117209,七彩椒(1),辣椒类,0.279,14.0,销售,否,6.9,15.98
2020-09-01,102900005117209,七彩椒(1),辣椒类,0.308,14.0,销售,否,6.9,15.98
2020-09-02,102900005117209,七彩椒(1),辣椒类,0.229,14.0,销售,否,6.91,15.98
2020-09-02,102900005117209,七彩椒(1),辣椒类,0.315,14.0,销售,否,6.91,15.98
2020-09-04,102900005117209,七彩椒(1),辣椒类,0.408,14.0,销售,否,6.89,15.98
2020-09-05,102900005117209,七彩椒(1),辣椒类,0.363,16.0,销售,否,7.87,15.98
2020-09-05,102900005117209,七彩椒(1),辣椒类,0.419,16.0,销售,否,7.87,15.98
2020-09-05,102900005117209,七彩椒(1),辣椒类,0.457,16.0,销售,否,7.87,15.98
2020-09-07,102900005117209,七彩椒(1),辣椒类,0.156,16.0,销售,否,8.17,15.98
2020-09-08,102900005117209,七彩椒(1),辣椒类,0.338,19.8,销售,否,8.59,15.98
2020-09-08,102900005117209,七彩椒(1),辣椒类,0.167,19.8,销售,否,8.59,15.98
2020-09-08,102900005117209,七彩椒(1),辣椒类,0.232,19.8,销售,否,8.59,15.98
2020-09-11,102900005117209,七彩椒(1),辣椒类,0.283,19.8,销售,否,9.99,15.98
2020-09-11,102900005117209,七彩椒(1),辣椒类,0.182,19.8,销售,否,9.99,15.98
2020-09-11,102900005117209,七彩椒(1),辣椒类,0.343,19.8,销售,否,9.99,15.98
2020-09-12,102900005117209,七彩椒(1),辣椒类,0.333,19.8,销售,否,13.66,15.98
2020-09-13,102900005117209,七彩椒(1),辣椒类,0.45,19.8,销售,否,13.64,15.98
2020-09-14,102900005117209,七彩椒(1),辣椒类,0.197,19.8,销售,否,9.19,15.98
2020-09-16,102900005117209,七彩椒(1),辣椒类,0.576,19.8,销售,否,11.38,15.98
2020-09-16,102900005117209,七彩椒(1),辣椒类,0.232,19.8,销售,否,11.38,15.98
2020-09-18,102900005117209,七彩椒(1),辣椒类,0.253,19.8,销售,否,11.04,15.98
2020-09-20,102900005117209,七彩椒(1),辣椒类,0.318,19.8,销售,否,9.53,15.98
2020-09-20,102900005117209,七彩椒(1),辣椒类,0.298,19.8,销售,否,9.53,15.98
2020-09-20,102900005117209,七彩椒(1),辣椒类,0.298,19.8,销售,否,9.53,15.98
2020-09-20,102900005117209,七彩椒(1),辣椒类,0.177,19.8,销售,否,9.53,15.98
2020-09-20,102900005117209,七彩椒(1),辣椒类,0.157,19.8,销售,否,9.53,15.98
2020-09-20,102900005117209,七彩椒(1),辣椒类,0.384,19.8,销售,否,9.53,15.98
2020-09-21,102900005117209,七彩椒(1),辣椒类,0.364,19.8,销售,否,10.43,15.98
2020-09-21,102900005117209,七彩椒(1),辣椒类,0.177,19.8,销售,否,10.43,15.98
2020-09-22,102900005117209,七彩椒(1),辣椒类,0.288,19.8,销售,否,10.49,15.98
2020-09-22,102900005117209,七彩椒(1),辣椒类,0.152,19.8,销售,否,10.49,15.98
2020-09-22,102900005117209,七彩椒(1),辣椒类,0.126,19.8,销售,否,10.49,15.98
2020-09-22,102900005117209,七彩椒(1),辣椒类,0.283,19.8,销售,否,10.49,15.98
2020-09-22,102900005117209,七彩椒(1),辣椒类,0.288,19.8,销售,否,10.49,15.98
2020-09-23,102900005117209,七彩椒(1),辣椒类,0.162,19.8,销售,否,10.56,15.98
2020-09-23,102900005117209,七彩椒(1),辣椒类,0.354,19.8,销售,否,10.56,15.98
2020-09-24,102900005117209,七彩椒(1),辣椒类,0.318,19.8,销售,否,10.18,15.98
2020-09-24,102900005117209,七彩椒(1),辣椒类,0.359,19.8,销售,否,10.18,15.98
2020-09-24,102900005117209,七彩椒(1),辣椒类,0.162,19.8,销售,否,10.18,15.98
2020-09-25,102900005117209,七彩椒(1),辣椒类,0.152,19.8,销售,否,10.47,15.98
2020-09-25,102900005117209,七彩椒(1),辣椒类,0.318,19.8,销售,否,10.47,15.98
2020-09-25,102900005117209,七彩椒(1),辣椒类,0.298,19.8,销售,否,10.47,15.98
2020-09-25,102900005117209,七彩椒(1),辣椒类,0.298,19.8,销售,否,10.47,15.98
2020-09-26,102900005117209,七彩椒(1),辣椒类,0.374,19.8,销售,否,10.45,15.98
2020-09-27,102900005117209,七彩椒(1),辣椒类,0.152,19.8,销售,否,11.02,15.98
2020-09-28,102900005117209,七彩椒(1),辣椒类,0.131,19.8,销售,否,11.85,15.98
2020-09-28,102900005117209,七彩椒(1),辣椒类,0.338,19.8,销售,否,11.85,15.98
2020-09-30,102900005117209,七彩椒(1),辣椒类,0.288,19.8,销售,否,11.36,15.98
2020-09-30,102900005117209,七彩椒(1),辣椒类,0.298,19.8,销售,否,11.36,15.98
2020-09-30,102900005117209,七彩椒(1),辣椒类,0.258,19.8,销售,否,11.36,15.98
2020-10-01,102900005117209,七彩椒(1),辣椒类,0.136,19.8,销售,否,11.21,15.98
2020-10-02,102900005117209,七彩椒(1),辣椒类,0.258,19.8,销售,否,11.47,15.98
2020-10-02,102900005117209,七彩椒(1),辣椒类,0.253,19.8,销售,否,11.47,15.98
2020-10-02,102900005117209,七彩椒(1),辣椒类,0.152,19.8,销售,否,11.47,15.98
2020-10-02,102900005117209,七彩椒(1),辣椒类,0.222,19.8,销售,否,11.47,15.98
2020-10-02,102900005117209,七彩椒(1),辣椒类,0.111,19.8,销售,否,11.47,15.98
2020-10-04,102900005117209,七彩椒(1),辣椒类,0.192,19.8,销售,否,9.44,15.98
2020-10-04,102900005117209,七彩椒(1),辣椒类,0.343,19.8,销售,否,9.44,15.98
2020-10-05,102900005117209,七彩椒(1),辣椒类,0.288,19.8,销售,否,10.09,15.98
2020-10-05,102900005117209,七彩椒(1),辣椒类,0.212,19.8,销售,否,10.09,15.98
2020-10-05,102900005117209,七彩椒(1),辣椒类,0.313,19.8,销售,否,10.09,15.98
2020-10-06,102900005117209,七彩椒(1),辣椒类,0.222,19.8,销售,否,10.5,15.98
2020-10-07,102900005117209,七彩椒(1),辣椒类,0.273,19.8,销售,否,10.93,15.98
2020-10-07,102900005117209,七彩椒(1),辣椒类,0.313,19.8,销售,否,10.93,15.98
2020-10-07,102900005117209,七彩椒(1),辣椒类,0.313,19.8,销售,否,10.93,15.98
2020-10-07,102900005117209,七彩椒(1),辣椒类,0.349,19.8,销售,否,10.93,15.98
2020-10-08,102900005117209,七彩椒(1),辣椒类,0.354,19.8,销售,否,12.23,15.98
2020-10-09,102900005117209,七彩椒(1),辣椒类,0.298,19.8,销售,否,12.21,15.98
2020-10-10,102900005117209,七彩椒(1),辣椒类,0.182,19.8,销售,否,12.24,15.98
2020-10-10,102900005117209,七彩椒(1),辣椒类,0.328,19.8,销售,否,12.24,15.98
2020-10-10,102900005117209,七彩椒(1),辣椒类,0.409,19.8,销售,否,12.24,15.98
2020-10-11,102900005117209,七彩椒(1),辣椒类,0.288,19.8,销售,否,12.86,15.98
2020-10-11,102900005117209,七彩椒(1),辣椒类,0.323,19.8,销售,否,12.86,15.98
2020-10-11,102900005117209,七彩椒(1),辣椒类,0.293,19.8,销售,否,12.86,15.98
2020-10-11,102900005117209,七彩椒(1),辣椒类,0.328,19.8,销售,否,12.86,15.98
2020-10-11,102900005117209,七彩椒(1),辣椒类,0.379,19.8,销售,否,12.86,15.98
2020-10-11,102900005117209,七彩椒(1),辣椒类,0.338,19.8,销售,否,12.86,15.98
2020-10-12,102900005117209,七彩椒(1),辣椒类,0.298,19.8,销售,否,13.22,15.98
2020-10-14,102900005117209,七彩椒(1),辣椒类,0.424,19.8,销售,否,13.44,15.98
2020-10-16,102900005117209,七彩椒(1),辣椒类,0.345,25.8,销售,否,14.21,15.98
2020-10-16,102900005117209,七彩椒(1),辣椒类,0.43,25.8,销售,否,14.21,15.98
2020-10-18,102900005117209,七彩椒(1),辣椒类,0.337,25.8,销售,否,14.74,15.98
2020-10-18,102900005117209,七彩椒(1),辣椒类,0.399,25.8,销售,否,14.74,15.98
2020-10-19,102900005117209,七彩椒(1),辣椒类,0.361,25.8,销售,否,15.31,15.98
2020-10-19,102900005117209,七彩椒(1),辣椒类,0.14,25.8,销售,否,15.31,15.98
2020-10-20,102900005117209,七彩椒(1),辣椒类,0.221,25.8,销售,否,14.67,15.98
2020-10-22,102900005117209,七彩椒(1),辣椒类,0.159,25.8,销售,否,15.96,15.98
2020-10-23,102900005117209,七彩椒(1),辣椒类,0.388,25.8,销售,否,17.4,15.98
2020-10-23,102900005117209,七彩椒(1),辣椒类,0.353,25.8,销售,否,17.4,15.98
2020-10-25,102900005117209,七彩椒(1),辣椒类,0.132,25.8,销售,否,19.83,15.98
2020-10-25,102900005117209,七彩椒(1),辣椒类,0.349,25.8,销售,否,19.83,15.98
2020-10-25,102900005117209,七彩椒(1),辣椒类,0.333,25.8,销售,否,19.83,15.98
2020-10-26,102900005117209,七彩椒(1),辣椒类,0.349,29.8,销售,否,19.77,15.98
2020-10-26,102900005117209,七彩椒(1),辣椒类,0.215,29.8,销售,否,19.77,15.98
2020-10-29,102900005117209,七彩椒(1),辣椒类,0.346,29.8,销售,否,19.77,15.98
2020-10-30,102900005117209,七彩椒(1),辣椒类,0.364,33.8,销售,否,18.13,15.98
2020-10-31,102900005117209,七彩椒(1),辣椒类,0.411,25.8,销售,否,17.08,15.98
2020-10-31,102900005117209,七彩椒(1),辣椒类,0.353,25.8,销售,否,17.08,15.98
2020-11-01,102900005117209,七彩椒(1),辣椒类,0.191,27.8,销售,否,20.57,15.98
2020-11-01,102900005117209,七彩椒(1),辣椒类,0.191,27.8,销售,否,20.57,15.98
2020-11-01,102900005117209,七彩椒(1),辣椒类,0.191,27.8,销售,否,20.57,15.98
2020-11-01,102900005117209,七彩椒(1),辣椒类,0.371,27.8,销售,否,20.57,15.98
2020-11-01,102900005117209,七彩椒(1),辣椒类,0.378,27.8,销售,否,20.57,15.98
2020-11-02,102900005117209,七彩椒(1),辣椒类,0.173,27.8,销售,否,24.59,15.98
2020-11-03,102900005117209,七彩椒(1),辣椒类,0.385,27.8,销售,否,21.45,15.98
2020-11-03,102900005117209,七彩椒(1),辣椒类,0.194,27.8,销售,否,21.45,15.98
2020-11-05,102900005117209,七彩椒(1),辣椒类,0.363,27.8,销售,否,17.64,15.98
2020-11-05,102900005117209,七彩椒(1),辣椒类,0.407,27.8,销售,否,17.64,15.98
2020-11-05,102900005117209,七彩椒(1),辣椒类,0.327,27.8,销售,否,17.64,15.98
2020-11-06,102900005117209,七彩椒(1),辣椒类,0.191,27.8,销售,否,17.67,15.98
2020-11-06,102900005117209,七彩椒(1),辣椒类,0.317,27.8,销售,否,17.67,15.98
2020-11-07,102900005117209,七彩椒(1),辣椒类,0.307,21.8,销售,否,17.67,15.98
2020-11-07,102900005117209,七彩椒(1),辣椒类,0.376,21.8,销售,否,17.67,15.98
2020-11-07,102900005117209,七彩椒(1),辣椒类,0.33,21.8,销售,否,17.67,15.98
2020-11-08,102900005117209,七彩椒(1),辣椒类,0.376,21.8,销售,否,17.66,15.98
2020-11-09,102900005117209,七彩椒(1),辣椒类,0.344,21.8,销售,否,14.75,15.98
2020-11-09,102900005117209,七彩椒(1),辣椒类,0.266,21.8,销售,否,14.75,15.98
2020-11-10,102900005117209,七彩椒(1),辣椒类,0.188,21.8,销售,否,14.0,15.98
2020-11-10,102900005117209,七彩椒(1),辣椒类,0.372,21.8,销售,否,14.0,15.98
2020-11-11,102900005117209,七彩椒(1),辣椒类,0.326,21.8,销售,否,14.01,15.98
2020-11-12,102900005117209,七彩椒(1),辣椒类,0.152,19.8,销售,否,14.06,15.98
2020-11-12,102900005117209,七彩椒(1),辣椒类,0.303,19.8,销售,否,14.06,15.98
2020-11-12,102900005117209,七彩椒(1),辣椒类,0.298,19.8,销售,否,14.06,15.98
2020-11-12,102900005117209,七彩椒(1),辣椒类,0.172,19.8,销售,否,14.06,15.98
2020-11-13,102900005117209,七彩椒(1),辣椒类,0.242,19.8,销售,否,13.18,15.98
2020-11-14,102900005117209,七彩椒(1),辣椒类,0.248,19.8,销售,否,12.18,15.98
2020-11-14,102900005117209,七彩椒(1),辣椒类,0.268,19.8,销售,否,12.18,15.98
2020-11-14,102900005117209,七彩椒(1),辣椒类,0.258,19.8,销售,否,12.18,15.98
2020-11-15,102900005117209,七彩椒(1),辣椒类,0.152,19.8,销售,否,10.44,15.98
2020-11-15,102900005117209,七彩椒(1),辣椒类,0.157,19.8,销售,否,10.44,15.98
2020-11-15,102900005117209,七彩椒(1),辣椒类,0.298,19.8,销售,否,10.44,15.98
2020-11-16,102900005117209,七彩椒(1),辣椒类,0.349,19.8,销售,否,9.91,15.98
2020-11-16,102900005117209,七彩椒(1),辣椒类,0.232,19.8,销售,否,9.91,15.98
2020-11-18,102900005117209,七彩椒(1),辣椒类,0.475,19.8,销售,否,9.58,15.98
2020-11-19,102900005117209,七彩椒(1),辣椒类,0.182,19.8,销售,否,9.56,15.98
