单品编码,单品名称,分类名称,扫码销售时间,销量(千克),销售单价(元/千克),销售类型,是否打折销售,日期,批发价格(元/千克)
102900011023464,小青菜(1),花叶类,15:38:10.108,0.515,8.0,销售,否,2021-08-31,5.89
102900011023464,小青菜(1),花叶类,16:10:54.248,0.415,8.0,销售,否,2021-08-31,5.89
102900011023464,小青菜(1),花叶类,17:06:32.563,0.276,8.0,销售,否,2021-08-31,5.89
102900011023464,小青菜(1),花叶类,17:34:24.618,0.327,8.0,销售,否,2021-08-31,5.89
102900011023464,小青菜(1),花叶类,17:52:53.186,0.201,8.0,销售,否,2021-08-31,5.89
102900011023464,小青菜(1),花叶类,09:53:09.229,0.281,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,09:59:05.173,0.331,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,10:24:50.795,0.291,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,10:29:55.462,0.291,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,10:37:12.905,0.261,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,10:49:17.295,0.382,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,11:04:18.981,0.311,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,11:10:02.326,0.211,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,11:24:18.461,0.422,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,11:31:22.950,0.261,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,11:36:14.839,0.462,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,11:40:30.689,0.201,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,11:42:27.170,0.361,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,12:05:01.422,0.251,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,15:30:28.367,0.502,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,16:00:11.186,0.241,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,16:09:34.306,0.221,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,16:19:47.412,0.11,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,16:38:39.998,0.241,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,16:40:58.108,0.341,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,16:47:08.373,0.281,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,16:50:11.648,0.351,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,17:20:55.241,0.191,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,17:32:55.199,0.221,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,17:46:00.290,0.351,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,17:53:46.344,0.181,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,19:17:52.550,0.502,10.0,销售,否,2021-09-01,6.05
102900011023464,小青菜(1),花叶类,09:45:34.930,0.211,10.0,销售,否,2021-09-02,6.04
102900011023464,小青菜(1),花叶类,10:08:11.422,0.382,10.0,销售,否,2021-09-02,6.04
102900011023464,小青菜(1),花叶类,10:11:15.553,0.733,10.0,销售,否,2021-09-02,6.04
102900011023464,小青菜(1),花叶类,10:55:08.815,0.191,10.0,销售,否,2021-09-02,6.04
102900011023464,小青菜(1),花叶类,12:49:03.733,0.241,10.0,销售,否,2021-09-02,6.04
102900011023464,小青菜(1),花叶类,13:32:17.414,0.201,10.0,销售,否,2021-09-02,6.04
102900011023464,小青菜(1),花叶类,13:53:32.201,0.673,10.0,销售,否,2021-09-02,6.04
102900011023464,小青菜(1),花叶类,15:32:19.203,0.412,10.0,销售,否,2021-09-02,6.04
102900011023464,小青菜(1),花叶类,18:34:08.174,0.372,10.0,销售,否,2021-09-02,6.04
102900011023464,小青菜(1),花叶类,09:36:23.873,0.181,10.0,销售,否,2021-09-03,6.0
102900011023464,小青菜(1),花叶类,09:38:52.248,0.452,10.0,销售,否,2021-09-03,6.0
102900011023464,小青菜(1),花叶类,09:43:24.625,0.351,10.0,销售,否,2021-09-03,6.0
102900011023464,小青菜(1),花叶类,10:08:46.514,0.321,10.0,销售,否,2021-09-03,6.0
102900011023464,小青菜(1),花叶类,10:13:04.216,0.321,10.0,销售,否,2021-09-03,6.0
102900011023464,小青菜(1),花叶类,10:20:16.701,0.341,10.0,销售,否,2021-09-03,6.0
102900011023464,小青菜(1),花叶类,10:45:46.826,0.131,10.0,销售,否,2021-09-03,6.0
102900011023464,小青菜(1),花叶类,10:52:51.342,0.281,10.0,销售,否,2021-09-03,6.0
102900011023464,小青菜(1),花叶类,11:13:11.905,0.723,10.0,销售,否,2021-09-03,6.0
102900011023464,小青菜(1),花叶类,11:41:33.545,0.663,10.0,销售,否,2021-09-03,6.0
102900011023464,小青菜(1),花叶类,11:51:13.530,0.341,10.0,销售,否,2021-09-03,6.0
102900011023464,小青菜(1),花叶类,12:57:05.326,0.321,10.0,销售,否,2021-09-03,6.0
102900011023464,小青菜(1),花叶类,15:45:13.123,0.361,10.0,销售,否,2021-09-03,6.0
102900011023464,小青菜(1),花叶类,16:24:22.415,0.221,10.0,销售,否,2021-09-03,6.0
102900011023464,小青菜(1),花叶类,16:26:41.920,0.291,10.0,销售,否,2021-09-03,6.0
102900011023464,小青菜(1),花叶类,17:15:06.311,0.311,10.0,销售,否,2021-09-03,6.0
102900011023464,小青菜(1),花叶类,18:30:12.123,0.191,10.0,销售,否,2021-09-03,6.0
102900011023464,小青菜(1),花叶类,18:45:36.579,0.472,10.0,销售,否,2021-09-03,6.0
102900011023464,小青菜(1),花叶类,09:25:42.464,0.231,10.0,销售,否,2021-09-04,6.04
102900011023464,小青菜(1),花叶类,09:41:08.411,0.231,10.0,销售,否,2021-09-04,6.04
102900011023464,小青菜(1),花叶类,09:43:47.113,0.643,10.0,销售,否,2021-09-04,6.04
102900011023464,小青菜(1),花叶类,10:33:57.748,0.673,10.0,销售,否,2021-09-04,6.04
102900011023464,小青菜(1),花叶类,10:57:20.451,0.663,10.0,销售,否,2021-09-04,6.04
102900011023464,小青菜(1),花叶类,11:14:55.826,0.402,10.0,销售,否,2021-09-04,6.04
102900011023464,小青菜(1),花叶类,11:16:05.242,0.643,10.0,销售,否,2021-09-04,6.04
102900011023464,小青菜(1),花叶类,11:36:38.068,0.392,10.0,销售,否,2021-09-04,6.04
102900011023464,小青菜(1),花叶类,12:24:42.569,0.462,10.0,销售,否,2021-09-04,6.04
102900011023464,小青菜(1),花叶类,12:35:20.248,0.392,10.0,销售,否,2021-09-04,6.04
102900011023464,小青菜(1),花叶类,13:12:26.599,0.181,10.0,销售,否,2021-09-04,6.04
102900011023464,小青菜(1),花叶类,13:32:27.408,0.221,10.0,销售,否,2021-09-04,6.04
102900011023464,小青菜(1),花叶类,13:48:18.186,0.251,10.0,销售,否,2021-09-04,6.04
102900011023464,小青菜(1),花叶类,14:09:57.850,0.472,10.0,销售,否,2021-09-04,6.04
102900011023464,小青菜(1),花叶类,15:10:57.280,0.311,10.0,销售,否,2021-09-04,6.04
102900011023464,小青菜(1),花叶类,17:54:41.098,0.191,10.0,销售,否,2021-09-04,6.04
102900011023464,小青菜(1),花叶类,17:59:14.811,0.291,10.0,销售,否,2021-09-04,6.04
102900011023464,小青菜(1),花叶类,18:22:03.998,0.653,10.0,销售,否,2021-09-04,6.04
102900011023464,小青菜(1),花叶类,19:20:57.294,0.432,10.0,销售,否,2021-09-04,6.04
102900011023464,小青菜(1),花叶类,09:44:17.982,0.351,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,09:49:53.450,0.331,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,09:54:53.501,0.341,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,10:12:23.845,0.372,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,10:13:25.954,0.512,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,10:17:23.105,0.392,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,10:24:28.457,0.321,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,10:24:41.726,0.171,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,10:28:14.124,0.532,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,10:30:32.319,0.171,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,10:36:02.820,0.151,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,10:53:48.451,0.341,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,10:55:39.068,0.341,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,10:55:43.135,0.361,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,11:05:07.780,0.171,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,11:16:34.933,0.311,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,11:18:26.353,0.683,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,12:08:28.552,0.382,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,12:12:34.150,0.191,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,14:10:25.358,0.151,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,16:15:20.217,0.211,10.0,销售,否,2021-09-05,6.06
102900011023464,小青菜(1),花叶类,09:33:49.405,0.422,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,09:45:30.167,0.372,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,09:59:16.889,0.793,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,10:01:54.608,0.592,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,10:28:17.126,0.382,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,10:48:40.904,0.422,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,11:29:46.215,0.261,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,11:39:08.720,0.171,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,11:39:08.951,0.11,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,11:44:31.998,0.412,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,11:50:02.049,0.151,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,12:36:02.764,0.341,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,13:29:20.838,0.171,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,13:29:28.873,0.201,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,15:56:48.983,0.191,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,16:21:18.089,0.351,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,17:17:18.329,0.251,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,17:22:24.826,0.402,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,17:30:31.424,0.412,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,17:49:37.199,0.392,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,17:54:26.062,0.402,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,18:29:08.038,0.171,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,18:36:46.772,0.572,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,18:49:05.907,0.552,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,19:03:29.381,0.392,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,19:12:52.651,0.341,10.0,销售,否,2021-09-06,6.22
102900011023464,小青菜(1),花叶类,09:18:21.063,0.442,10.0,销售,否,2021-09-07,6.42
102900011023464,小青菜(1),花叶类,09:26:47.373,0.472,10.0,销售,否,2021-09-07,6.42
102900011023464,小青菜(1),花叶类,09:31:31.470,0.522,10.0,销售,否,2021-09-07,6.42
102900011023464,小青菜(1),花叶类,09:39:59.275,0.442,10.0,销售,否,2021-09-07,6.42
102900011023464,小青菜(1),花叶类,10:03:05.151,0.482,10.0,销售,否,2021-09-07,6.42
102900011023464,小青菜(1),花叶类,10:11:20.828,0.452,10.0,销售,否,2021-09-07,6.42
102900011023464,小青菜(1),花叶类,10:51:47.447,0.462,10.0,销售,否,2021-09-07,6.42
102900011023464,小青菜(1),花叶类,11:30:20.313,0.512,10.0,销售,否,2021-09-07,6.42
102900011023464,小青菜(1),花叶类,12:49:13.045,0.492,10.0,销售,否,2021-09-07,6.42
102900011023464,小青菜(1),花叶类,13:59:44.670,0.241,10.0,销售,否,2021-09-07,6.42
102900011023464,小青菜(1),花叶类,14:09:43.169,0.733,10.0,销售,否,2021-09-07,6.42
102900011023464,小青菜(1),花叶类,15:21:32.092,0.623,10.0,销售,否,2021-09-07,6.42
102900011023464,小青菜(1),花叶类,15:47:54.323,0.442,10.0,销售,否,2021-09-07,6.42
102900011023464,小青菜(1),花叶类,16:04:07.982,0.633,10.0,销售,否,2021-09-07,6.42
102900011023464,小青菜(1),花叶类,18:09:35.816,0.462,10.0,销售,否,2021-09-07,6.42
102900011023464,小青菜(1),花叶类,18:46:02.048,0.231,10.0,销售,否,2021-09-07,6.42
102900011023464,小青菜(1),花叶类,09:23:34.991,0.472,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,09:31:16.951,0.442,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,09:32:24.923,0.422,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,09:41:36.983,0.251,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,09:41:41.561,0.472,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,09:42:24.929,0.251,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,09:45:39.545,0.442,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,11:50:27.123,0.492,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,13:07:36.050,0.221,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,13:11:36.186,0.261,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,13:15:01.170,0.442,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,13:19:19.905,0.251,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,13:24:34.115,0.472,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,15:34:02.057,0.452,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,15:59:27.313,0.181,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,16:26:47.701,0.452,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,16:35:00.065,0.361,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,17:16:20.764,0.261,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,17:26:14.250,0.131,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,17:38:34.764,0.251,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,17:48:19.476,0.271,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,17:57:55.592,0.271,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,18:48:20.699,0.382,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,18:54:00.933,0.221,10.0,销售,否,2021-09-08,6.53
102900011023464,小青菜(1),花叶类,09:37:18.315,0.412,10.0,销售,否,2021-09-09,6.44
102900011023464,小青菜(1),花叶类,09:38:12.407,0.201,10.0,销售,否,2021-09-09,6.44
102900011023464,小青菜(1),花叶类,09:47:05.217,0.582,10.0,销售,否,2021-09-09,6.44
102900011023464,小青菜(1),花叶类,09:52:11.595,0.392,10.0,销售,否,2021-09-09,6.44
102900011023464,小青菜(1),花叶类,09:52:54.639,0.372,10.0,销售,否,2021-09-09,6.44
102900011023464,小青菜(1),花叶类,11:00:38.359,0.221,10.0,销售,否,2021-09-09,6.44
102900011023464,小青菜(1),花叶类,11:03:45.310,0.392,10.0,销售,否,2021-09-09,6.44
102900011023464,小青菜(1),花叶类,11:17:21.358,0.361,10.0,销售,否,2021-09-09,6.44
102900011023464,小青菜(1),花叶类,12:29:36.047,0.382,10.0,销售,否,2021-09-09,6.44
102900011023464,小青菜(1),花叶类,12:41:10.561,0.522,10.0,销售,否,2021-09-09,6.44
102900011023464,小青菜(1),花叶类,14:33:28.536,0.673,10.0,销售,否,2021-09-09,6.44
102900011023464,小青菜(1),花叶类,15:09:08.561,0.402,10.0,销售,否,2021-09-09,6.44
102900011023464,小青菜(1),花叶类,17:19:31.582,0.161,10.0,销售,否,2021-09-09,6.44
102900011023464,小青菜(1),花叶类,17:35:58.608,0.432,10.0,销售,否,2021-09-09,6.44
102900011023464,小青菜(1),花叶类,17:36:20.998,0.311,10.0,销售,否,2021-09-09,6.44
102900011023464,小青菜(1),花叶类,17:38:18.217,0.382,10.0,销售,否,2021-09-09,6.44
102900011023464,小青菜(1),花叶类,18:00:50.480,0.412,10.0,销售,否,2021-09-09,6.44
102900011023464,小青菜(1),花叶类,18:02:52.545,0.341,10.0,销售,否,2021-09-09,6.44
102900011023464,小青菜(1),花叶类,18:46:24.358,0.191,10.0,销售,否,2021-09-09,6.44
102900011023464,小青菜(1),花叶类,19:05:51.389,0.351,10.0,销售,否,2021-09-09,6.44
102900011023464,小青菜(1),花叶类,09:21:59.545,0.502,10.0,销售,否,2021-09-10,6.04
102900011023464,小青菜(1),花叶类,09:49:39.889,0.602,10.0,销售,否,2021-09-10,6.04
102900011023464,小青菜(1),花叶类,10:29:22.733,0.251,10.0,销售,否,2021-09-10,6.04
102900011023464,小青菜(1),花叶类,10:44:09.295,0.351,10.0,销售,否,2021-09-10,6.04
102900011023464,小青菜(1),花叶类,10:45:08.326,0.602,10.0,销售,否,2021-09-10,6.04
102900011023464,小青菜(1),花叶类,11:46:03.577,0.412,10.0,销售,否,2021-09-10,6.04
102900011023464,小青菜(1),花叶类,17:05:15.611,0.131,10.0,销售,否,2021-09-10,6.04
102900011023464,小青菜(1),花叶类,17:07:32.951,0.341,10.0,销售,否,2021-09-10,6.04
102900011023464,小青菜(1),花叶类,17:40:45.045,0.372,10.0,销售,否,2021-09-10,6.04
102900011023464,小青菜(1),花叶类,18:13:41.098,0.141,10.0,销售,否,2021-09-10,6.04
102900011023464,小青菜(1),花叶类,18:28:20.451,0.151,10.0,销售,否,2021-09-10,6.04
102900011023464,小青菜(1),花叶类,19:18:04.008,0.171,10.0,销售,否,2021-09-10,6.04
102900011023464,小青菜(1),花叶类,09:32:47.942,0.482,10.0,销售,否,2021-09-11,6.05
102900011023464,小青菜(1),花叶类,09:32:49.775,0.833,10.0,销售,否,2021-09-11,6.05
102900011023464,小青菜(1),花叶类,09:33:40.260,0.783,10.0,销售,否,2021-09-11,6.05
102900011023464,小青菜(1),花叶类,09:35:05.764,0.492,10.0,销售,否,2021-09-11,6.05
102900011023464,小青菜(1),花叶类,09:43:49.123,0.502,10.0,销售,否,2021-09-11,6.05
102900011023464,小青菜(1),花叶类,09:46:31.701,0.472,10.0,销售,否,2021-09-11,6.05
102900011023464,小青菜(1),花叶类,09:58:27.346,0.502,10.0,销售,否,2021-09-11,6.05
102900011023464,小青菜(1),花叶类,09:59:00.704,0.502,10.0,销售,否,2021-09-11,6.05
102900011023464,小青菜(1),花叶类,09:59:19.061,0.502,10.0,销售,否,2021-09-11,6.05
102900011023464,小青菜(1),花叶类,10:02:32.136,0.482,10.0,销售,否,2021-09-11,6.05
102900011023464,小青菜(1),花叶类,10:05:12.784,0.472,10.0,销售,否,2021-09-11,6.05
102900011023464,小青菜(1),花叶类,10:15:50.670,0.462,10.0,销售,否,2021-09-11,6.05
102900011023464,小青菜(1),花叶类,10:35:05.498,0.462,10.0,销售,否,2021-09-11,6.05
102900011023464,小青菜(1),花叶类,10:37:28.539,0.301,10.0,销售,否,2021-09-11,6.05
102900011023464,小青菜(1),花叶类,10:48:45.217,0.251,10.0,销售,否,2021-09-11,6.05
102900011023464,小青菜(1),花叶类,10:52:07.326,0.542,10.0,销售,否,2021-09-11,6.05
