日期,单品编码,单品名称,分类名称,销量(千克),销售单价(元/千克),销售类型,是否打折销售,批发价格(元/千克),损耗率_单品
2021-12-27,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.91,9.43
2021-12-27,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.91,9.43
2021-12-28,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.91,9.43
2021-12-28,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.91,9.43
2021-12-28,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.91,9.43
2021-12-28,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.91,9.43
2021-12-28,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.91,9.43
2021-12-30,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.92,9.43
2021-12-30,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.92,9.43
2021-12-30,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.92,9.43
2021-12-30,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.92,9.43
2021-12-30,102900011030134,菜心(份),花叶类,1.0,1.1,销售,是,0.92,9.43
2021-12-30,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.92,9.43
2021-12-31,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.93,9.43
2021-12-31,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.93,9.43
2021-12-31,102900011030134,菜心(份),花叶类,1.0,1.1,销售,是,0.93,9.43
2021-12-31,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.93,9.43
2022-01-01,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.93,9.43
2022-01-01,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.93,9.43
2022-01-01,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.93,9.43
2022-01-01,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.93,9.43
2022-01-01,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.93,9.43
2022-01-01,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.93,9.43
2022-01-01,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.93,9.43
2022-01-01,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.93,9.43
2022-01-01,102900011030134,菜心(份),花叶类,1.0,1.1,销售,是,0.93,9.43
2022-01-01,102900011030134,菜心(份),花叶类,1.0,1.1,销售,是,0.93,9.43
2022-01-02,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.92,9.43
2022-01-02,102900011030134,菜心(份),花叶类,1.0,1.1,销售,是,0.92,9.43
2022-01-02,102900011030134,菜心(份),花叶类,1.0,1.1,销售,是,0.92,9.43
2022-01-02,102900011030134,菜心(份),花叶类,1.0,1.1,销售,是,0.92,9.43
2022-01-02,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.92,9.43
2022-01-02,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,0.92,9.43
2022-01-04,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.05,9.43
2022-01-04,102900011030134,菜心(份),花叶类,1.0,1.1,销售,是,1.05,9.43
2022-01-04,102900011030134,菜心(份),花叶类,1.0,1.1,销售,是,1.05,9.43
2022-01-05,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.05,9.43
2022-01-06,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.04,9.43
2022-01-06,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.04,9.43
2022-01-07,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.05,9.43
2022-01-07,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.05,9.43
2022-01-07,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.05,9.43
2022-01-07,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.05,9.43
2022-01-08,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.05,9.43
2022-01-08,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.05,9.43
2022-01-08,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.05,9.43
2022-01-08,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.05,9.43
2022-01-08,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.05,9.43
2022-01-08,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.05,9.43
2022-01-08,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.05,9.43
2022-01-08,102900011030134,菜心(份),花叶类,1.0,1.1,销售,是,1.05,9.43
2022-01-09,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.06,9.43
2022-01-09,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.06,9.43
2022-01-09,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.06,9.43
2022-01-09,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.06,9.43
2022-01-10,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.06,9.43
2022-01-10,102900011030134,菜心(份),花叶类,1.0,1.1,销售,是,1.06,9.43
2022-01-10,102900011030134,菜心(份),花叶类,1.0,1.1,销售,是,1.06,9.43
2022-01-11,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.06,9.43
2022-01-11,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.06,9.43
2022-01-12,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.05,9.43
2022-01-12,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.05,9.43
2022-01-12,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.05,9.43
2022-01-12,102900011030134,菜心(份),花叶类,1.0,1.1,销售,是,1.05,9.43
2022-01-13,102900011030134,菜心(份),花叶类,1.0,1.1,销售,是,1.05,9.43
2022-01-13,102900011030134,菜心(份),花叶类,1.0,1.1,销售,是,1.05,9.43
2022-01-14,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.06,9.43
2022-01-14,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.06,9.43
2022-01-14,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.06,9.43
2022-01-14,102900011030134,菜心(份),花叶类,1.0,1.1,销售,是,1.06,9.43
2022-01-15,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.05,9.43
2022-01-15,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.05,9.43
2022-01-15,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.05,9.43
2022-01-15,102900011030134,菜心(份),花叶类,1.0,1.3,销售,是,1.05,9.43
2022-01-15,102900011030134,菜心(份),花叶类,1.0,1.3,销售,是,1.05,9.43
2022-01-16,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.04,9.43
2022-01-16,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.04,9.43
2022-01-16,102900011030134,菜心(份),花叶类,1.0,1.3,销售,是,1.04,9.43
2022-01-16,102900011030134,菜心(份),花叶类,1.0,1.3,销售,是,1.04,9.43
2022-01-18,102900011030134,菜心(份),花叶类,1.0,1.3,销售,是,1.05,9.43
2022-01-18,102900011030134,菜心(份),花叶类,1.0,1.3,销售,是,1.05,9.43
2022-01-18,102900011030134,菜心(份),花叶类,1.0,1.3,销售,是,1.05,9.43
2022-01-19,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.02,9.43
2022-01-19,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.02,9.43
2022-01-19,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.02,9.43
2022-01-19,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.02,9.43
2022-01-19,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.02,9.43
2022-01-20,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.0,9.43
2022-01-20,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.0,9.43
2022-01-20,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.0,9.43
2022-01-20,102900011030134,菜心(份),花叶类,1.0,1.3,销售,是,1.0,9.43
2022-01-20,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.0,9.43
2022-01-20,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.0,9.43
2022-01-21,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.0,9.43
2022-01-21,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.0,9.43
2022-01-21,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.0,9.43
2022-01-21,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.0,9.43
2022-01-21,102900011030134,菜心(份),花叶类,1.0,1.9,销售,否,1.0,9.43
2022-01-22,102900011030134,菜心(份),花叶类,1.0,2.5,销售,否,1.07,9.43
2022-01-22,102900011030134,菜心(份),花叶类,1.0,2.5,销售,否,1.07,9.43
2022-01-22,102900011030134,菜心(份),花叶类,1.0,2.5,销售,否,1.07,9.43
2022-01-22,102900011030134,菜心(份),花叶类,1.0,2.5,销售,否,1.07,9.43
2022-01-22,102900011030134,菜心(份),花叶类,1.0,2.5,销售,否,1.07,9.43
2022-01-23,102900011030134,菜心(份),花叶类,1.0,2.5,销售,否,1.35,9.43
2022-01-23,102900011030134,菜心(份),花叶类,1.0,2.5,销售,否,1.35,9.43
2022-01-23,102900011030134,菜心(份),花叶类,1.0,2.5,销售,否,1.35,9.43
2022-01-23,102900011030134,菜心(份),花叶类,1.0,2.5,销售,否,1.35,9.43
2022-01-24,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.84,9.43
2022-01-24,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.84,9.43
2022-01-24,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.84,9.43
2022-01-24,102900011030134,菜心(份),花叶类,1.0,2.5,销售,是,1.84,9.43
2022-01-25,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.84,9.43
2022-01-25,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.84,9.43
2022-01-26,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.84,9.43
2022-01-26,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.84,9.43
2022-01-26,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.84,9.43
2022-01-26,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.84,9.43
2022-01-26,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.84,9.43
2022-01-27,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.64,9.43
2022-01-27,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.64,9.43
2022-01-27,102900011030134,菜心(份),花叶类,1.0,2.5,销售,是,1.64,9.43
2022-01-27,102900011030134,菜心(份),花叶类,1.0,2.5,销售,是,1.64,9.43
2022-01-27,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.64,9.43
2022-01-27,102900011030134,菜心(份),花叶类,1.0,2.5,销售,是,1.64,9.43
2022-01-28,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.8,9.43
2022-01-28,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.8,9.43
2022-01-28,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.8,9.43
2022-01-28,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.8,9.43
2022-01-28,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.8,9.43
2022-01-28,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.8,9.43
2022-02-05,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.84,9.43
2022-02-05,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.84,9.43
2022-02-05,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.84,9.43
2022-02-05,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.84,9.43
2022-02-06,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.85,9.43
2022-02-06,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,1.85,9.43
2022-02-06,102900011030134,菜心(份),花叶类,1.0,2.5,销售,是,1.85,9.43
2022-02-07,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,1.87,9.43
2022-02-07,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,1.87,9.43
2022-02-07,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,1.87,9.43
2022-02-07,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,1.87,9.43
2022-02-07,102900011030134,菜心(份),花叶类,1.0,3.2,销售,是,1.87,9.43
2022-02-07,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,1.87,9.43
2022-02-07,102900011030134,菜心(份),花叶类,1.0,3.2,销售,是,1.87,9.43
2022-02-07,102900011030134,菜心(份),花叶类,1.0,3.2,销售,是,1.87,9.43
2022-02-07,102900011030134,菜心(份),花叶类,1.0,3.2,销售,是,1.87,9.43
2022-02-08,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,1.96,9.43
2022-02-08,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,1.96,9.43
2022-02-08,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,1.96,9.43
2022-02-08,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,1.96,9.43
2022-02-08,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,1.96,9.43
2022-02-08,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,1.96,9.43
2022-02-08,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,1.96,9.43
2022-02-09,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.45,9.43
2022-02-09,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.45,9.43
2022-02-09,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.45,9.43
2022-02-09,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.45,9.43
2022-02-09,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.45,9.43
2022-02-10,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.54,9.43
2022-02-10,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.54,9.43
2022-02-10,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.54,9.43
2022-02-10,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.54,9.43
2022-02-10,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.54,9.43
2022-02-10,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.54,9.43
2022-02-11,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.77,9.43
2022-02-11,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.77,9.43
2022-02-11,102900011030134,菜心(份),花叶类,1.0,3.2,销售,是,2.77,9.43
2022-02-11,102900011030134,菜心(份),花叶类,1.0,3.2,销售,是,2.77,9.43
2022-02-11,102900011030134,菜心(份),花叶类,1.0,3.2,销售,是,2.77,9.43
2022-02-11,102900011030134,菜心(份),花叶类,1.0,3.2,销售,是,2.77,9.43
2022-02-12,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.82,9.43
2022-02-12,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.82,9.43
2022-02-12,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.82,9.43
2022-02-13,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.21,9.43
2022-02-13,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.21,9.43
2022-02-13,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.21,9.43
2022-02-13,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.21,9.43
2022-02-13,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.21,9.43
2022-02-13,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.21,9.43
2022-02-13,102900011030134,菜心(份),花叶类,1.0,2.5,销售,是,2.21,9.43
2022-02-13,102900011030134,菜心(份),花叶类,1.0,2.5,销售,是,2.21,9.43
2022-02-14,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.09,9.43
2022-02-14,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.09,9.43
2022-02-14,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.09,9.43
2022-02-14,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.09,9.43
2022-02-14,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.09,9.43
2022-02-14,102900011030134,菜心(份),花叶类,1.0,3.2,销售,是,2.09,9.43
2022-02-14,102900011030134,菜心(份),花叶类,1.0,3.2,销售,是,2.09,9.43
2022-02-15,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.3,9.43
2022-02-15,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.3,9.43
2022-02-15,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.3,9.43
2022-02-15,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.3,9.43
2022-02-15,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.3,9.43
2022-02-15,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.3,9.43
2022-02-15,102900011030134,菜心(份),花叶类,1.0,3.2,销售,是,2.3,9.43
2022-02-16,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.82,9.43
2022-02-16,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.82,9.43
2022-02-16,102900011030134,菜心(份),花叶类,1.0,4.5,销售,否,2.82,9.43
2022-02-16,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.82,9.43
2022-02-16,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.82,9.43
2022-02-16,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.82,9.43
2022-02-17,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.82,9.43
2022-02-17,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.82,9.43
2022-02-17,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.82,9.43
2022-02-17,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.82,9.43
2022-02-18,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.21,9.43
2022-02-18,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.21,9.43
2022-02-18,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.21,9.43
2022-02-18,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.21,9.43
2022-02-18,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.21,9.43
2022-02-18,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.21,9.43
2022-02-18,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.21,9.43
2022-02-18,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.21,9.43
2022-02-18,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.21,9.43
2022-02-19,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.45,9.43
2022-02-19,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.45,9.43
2022-02-19,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.45,9.43
2022-02-19,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.45,9.43
2022-02-19,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.45,9.43
2022-02-20,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.82,9.43
2022-02-20,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.82,9.43
2022-02-20,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.82,9.43
2022-02-21,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.82,9.43
2022-02-21,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.82,9.43
2022-02-21,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.82,9.43
2022-02-21,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.82,9.43
2022-02-21,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.82,9.43
2022-02-22,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.82,9.43
2022-02-22,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.82,9.43
2022-02-22,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.82,9.43
2022-02-22,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.82,9.43
2022-02-22,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.82,9.43
2022-02-24,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.82,9.43
2022-02-24,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.82,9.43
2022-02-24,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.82,9.43
2022-02-24,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.82,9.43
2022-02-24,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.82,9.43
2022-02-24,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.82,9.43
2022-02-25,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.21,9.43
2022-02-25,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.21,9.43
2022-02-25,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.21,9.43
2022-02-25,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.21,9.43
2022-02-25,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.21,9.43
2022-02-25,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.21,9.43
2022-02-25,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.21,9.43
2022-02-26,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.21,9.43
2022-02-26,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.21,9.43
2022-02-26,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.21,9.43
2022-02-27,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.2,9.43
2022-02-27,102900011030134,菜心(份),花叶类,1.0,3.9,销售,否,2.2,9.43
2022-02-28,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.35,9.43
2022-02-28,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.35,9.43
2022-02-28,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.35,9.43
2022-02-28,102900011030134,菜心(份),花叶类,1.0,2.7,销售,是,2.35,9.43
2022-03-01,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,2.52,9.43
2022-03-01,102900011030134,菜心(份),花叶类,1.0,2.5,销售,是,2.52,9.43
2022-03-01,102900011030134,菜心(份),花叶类,1.0,2.5,销售,是,2.52,9.43
2022-03-03,102900011030134,菜心(份),花叶类,1.0,2.5,销售,是,2.2,9.43
2022-03-03,102900011030134,菜心(份),花叶类,1.0,2.5,销售,是,2.2,9.43
2022-03-03,102900011030134,菜心(份),花叶类,1.0,2.5,销售,是,2.2,9.43
2022-03-04,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,2.2,9.43
2022-03-04,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,2.2,9.43
2022-03-04,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,2.2,9.43
2022-03-04,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,2.2,9.43
2022-03-04,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,2.2,9.43
2022-03-04,102900011030134,菜心(份),花叶类,1.0,3.5,销售,否,2.2,9.43
2022-03-05,102900011030134,菜心(份),花叶类,1.0,2.9,销售,否,2.2,9.43
2022-03-05,102900011030134,菜心(份),花叶类,1.0,2.9,销售,否,2.2,9.43
2022-03-05,102900011030134,菜心(份),花叶类,1.0,2.9,销售,否,2.2,9.43
2022-03-05,102900011030134,菜心(份),花叶类,1.0,2.9,销售,否,2.2,9.43
2022-03-06,102900011030134,菜心(份),花叶类,1.0,2.9,销售,否,2.2,9.43
