单品编码,单品名称,分类名称,扫码销售时间,销量(千克),销售单价(元/千克),销售类型,是否打折销售,日期,批发价格(元/千克)
102900005116233,红椒(1),辣椒类,13:29:34.763,0.12,10.0,销售,否,2020-07-05,5.44
102900005116233,红椒(1),辣椒类,14:55:58.530,0.22,10.0,销售,否,2020-07-05,5.44
102900005116233,红椒(1),辣椒类,15:12:05.197,0.291,10.0,销售,否,2020-07-05,5.44
102900005116233,红椒(1),辣椒类,15:31:42.436,0.271,10.0,销售,否,2020-07-05,5.44
102900005116233,红椒(1),辣椒类,15:34:22.101,0.321,10.0,销售,否,2020-07-05,5.44
102900005116233,红椒(1),辣椒类,15:44:03.996,0.03,10.0,销售,否,2020-07-05,5.44
102900005116233,红椒(1),辣椒类,15:44:07.501,0.301,10.0,销售,否,2020-07-05,5.44
102900005116233,红椒(1),辣椒类,15:49:30.748,0.17,10.0,销售,否,2020-07-05,5.44
102900005116233,红椒(1),辣椒类,16:38:24.961,0.14,10.0,销售,否,2020-07-05,5.44
102900005116233,红椒(1),辣椒类,17:22:21.939,0.1,10.0,销售,否,2020-07-05,5.44
102900005116233,红椒(1),辣椒类,17:27:35.563,0.13,10.0,销售,否,2020-07-05,5.44
102900005116233,红椒(1),辣椒类,17:59:00.923,0.08,10.0,销售,否,2020-07-05,5.44
102900005116233,红椒(1),辣椒类,18:09:53.701,0.14,10.0,销售,否,2020-07-05,5.44
102900005116233,红椒(1),辣椒类,19:32:04.085,0.501,10.0,销售,否,2020-07-05,5.44
102900005116233,红椒(1),辣椒类,19:41:37.530,0.06,10.0,销售,否,2020-07-05,5.44
102900005116233,红椒(1),辣椒类,19:50:15.748,0.371,10.0,销售,否,2020-07-05,5.44
102900005116233,红椒(1),辣椒类,20:11:45.358,0.18,10.0,销售,否,2020-07-05,5.44
102900005116233,红椒(1),辣椒类,20:13:59.920,0.11,10.0,销售,否,2020-07-05,5.44
102900005116233,红椒(1),辣椒类,09:24:47.983,0.12,10.0,销售,否,2020-07-06,5.41
102900005116233,红椒(1),辣椒类,09:29:49.520,0.331,10.0,销售,否,2020-07-06,5.41
102900005116233,红椒(1),辣椒类,10:29:34.839,0.2,10.0,销售,否,2020-07-06,5.41
102900005116233,红椒(1),辣椒类,10:30:40.059,0.15,10.0,销售,否,2020-07-06,5.41
102900005116233,红椒(1),辣椒类,10:54:30.311,0.17,10.0,销售,否,2020-07-06,5.41
102900005116233,红椒(1),辣椒类,12:11:01.215,0.21,10.0,销售,否,2020-07-06,5.41
102900005116233,红椒(1),辣椒类,15:05:24.920,0.381,10.0,销售,否,2020-07-06,5.41
102900005116233,红椒(1),辣椒类,15:09:16.976,0.17,10.0,销售,否,2020-07-06,5.41
102900005116233,红椒(1),辣椒类,15:33:25.128,0.14,10.0,销售,否,2020-07-06,5.41
102900005116233,红椒(1),辣椒类,15:39:50.670,0.501,10.0,销售,否,2020-07-06,5.41
102900005116233,红椒(1),辣椒类,15:43:49.629,0.411,10.0,销售,否,2020-07-06,5.41
102900005116233,红椒(1),辣椒类,16:23:45.434,0.241,10.0,销售,否,2020-07-06,5.41
102900005116233,红椒(1),辣椒类,16:56:21.958,0.271,10.0,销售,否,2020-07-06,5.41
102900005116233,红椒(1),辣椒类,16:58:22.951,0.1,10.0,销售,否,2020-07-06,5.41
102900005116233,红椒(1),辣椒类,18:03:21.262,0.05,10.0,销售,否,2020-07-06,5.41
102900005116233,红椒(1),辣椒类,18:31:42.358,0.11,10.0,销售,否,2020-07-06,5.41
102900005116233,红椒(1),辣椒类,19:09:16.623,0.411,10.0,销售,否,2020-07-06,5.41
102900005116233,红椒(1),辣椒类,19:37:00.483,0.08,10.0,销售,否,2020-07-06,5.41
102900005116233,红椒(1),辣椒类,20:30:05.801,0.261,10.0,销售,否,2020-07-06,5.41
102900005116233,红椒(1),辣椒类,10:02:00.123,0.2,10.0,销售,否,2020-07-07,5.48
102900005116233,红椒(1),辣椒类,10:26:33.637,0.12,10.0,销售,否,2020-07-07,5.48
102900005116233,红椒(1),辣椒类,10:53:42.493,0.2,10.0,销售,否,2020-07-07,5.48
102900005116233,红椒(1),辣椒类,12:42:48.236,0.321,10.0,销售,否,2020-07-07,5.48
102900005116233,红椒(1),辣椒类,12:50:29.969,0.17,10.0,销售,否,2020-07-07,5.48
102900005116233,红椒(1),辣椒类,15:31:41.107,0.13,10.0,销售,否,2020-07-07,5.48
102900005116233,红椒(1),辣椒类,17:01:22.596,0.231,10.0,销售,否,2020-07-07,5.48
102900005116233,红椒(1),辣椒类,17:40:42.748,0.331,10.0,销售,否,2020-07-07,5.48
102900005116233,红椒(1),辣椒类,17:46:29.009,0.451,10.0,销售,否,2020-07-07,5.48
102900005116233,红椒(1),辣椒类,17:48:29.764,0.18,10.0,销售,否,2020-07-07,5.48
102900005116233,红椒(1),辣椒类,18:08:38.184,0.241,10.0,销售,否,2020-07-07,5.48
102900005116233,红椒(1),辣椒类,18:32:24.629,0.321,10.0,销售,否,2020-07-07,5.48
102900005116233,红椒(1),辣椒类,18:53:14.714,0.17,10.0,销售,否,2020-07-07,5.48
102900005116233,红椒(1),辣椒类,19:07:58.545,0.261,10.0,销售,否,2020-07-07,5.48
102900005116233,红椒(1),辣椒类,20:39:47.613,0.14,10.0,销售,否,2020-07-07,5.48
102900005116233,红椒(1),辣椒类,20:44:49.326,0.16,10.0,销售,否,2020-07-07,5.48
102900005116233,红椒(1),辣椒类,21:11:04.389,0.231,10.0,销售,否,2020-07-07,5.48
102900005116233,红椒(1),辣椒类,21:38:21.436,0.1,10.0,销售,否,2020-07-07,5.48
102900005116233,红椒(1),辣椒类,21:42:17.659,0.2,10.0,销售,否,2020-07-07,5.48
102900005116233,红椒(1),辣椒类,09:27:26.061,0.22,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,09:29:03.350,0.271,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,10:20:56.389,0.15,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,10:25:17.780,0.21,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,10:47:38.056,0.2,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,10:56:11.201,0.301,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,11:02:18.413,0.08,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,11:18:36.906,0.281,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,11:31:26.842,0.09,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,12:20:07.826,0.251,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,12:52:42.264,0.19,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,13:27:59.670,0.311,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,15:21:02.967,0.13,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,16:14:56.401,0.311,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,16:36:04.936,0.231,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,17:41:31.011,0.241,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,18:06:10.640,0.11,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,18:32:05.078,0.271,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,18:43:03.155,0.09,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,18:55:15.655,0.371,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,19:00:51.967,0.07,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,20:05:27.800,0.14,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,20:15:39.730,0.15,10.0,销售,否,2020-07-08,5.62
102900005116233,红椒(1),辣椒类,09:21:57.987,0.06,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,09:28:12.588,0.19,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,09:30:39.889,0.21,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,09:33:40.112,0.14,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,09:49:14.642,0.13,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,09:58:27.300,0.19,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,10:23:50.295,0.22,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,10:33:56.780,0.331,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,10:34:36.974,0.09,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,10:39:19.295,0.251,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,10:45:01.170,0.21,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,11:25:54.826,0.22,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,12:26:46.452,0.2,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,13:13:42.134,0.1,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,14:16:19.233,0.14,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,16:43:39.912,0.271,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,17:49:53.498,0.11,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,18:41:24.384,0.331,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,18:50:26.484,0.21,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,18:56:42.095,0.1,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,19:10:54.670,0.14,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,20:53:09.846,0.08,10.0,销售,否,2020-07-09,5.52
102900005116233,红椒(1),辣椒类,09:39:08.030,0.11,10.0,销售,否,2020-07-10,5.51
102900005116233,红椒(1),辣椒类,10:01:26.868,0.1,10.0,销售,否,2020-07-10,5.51
102900005116233,红椒(1),辣椒类,10:44:08.514,0.11,10.0,销售,否,2020-07-10,5.51
102900005116233,红椒(1),辣椒类,11:19:07.854,0.08,10.0,销售,否,2020-07-10,5.51
102900005116233,红椒(1),辣椒类,11:40:56.233,0.06,10.0,销售,否,2020-07-10,5.51
102900005116233,红椒(1),辣椒类,11:56:14.565,0.08,10.0,销售,否,2020-07-10,5.51
102900005116233,红椒(1),辣椒类,13:46:10.326,0.271,10.0,销售,否,2020-07-10,5.51
102900005116233,红椒(1),辣椒类,14:28:39.298,0.18,10.0,销售,否,2020-07-10,5.51
102900005116233,红椒(1),辣椒类,15:09:20.451,0.281,10.0,销售,否,2020-07-10,5.51
102900005116233,红椒(1),辣椒类,15:45:47.248,0.2,9.0,销售,是,2020-07-10,5.51
102900005116233,红椒(1),辣椒类,15:54:32.654,0.281,10.0,销售,否,2020-07-10,5.51
102900005116233,红椒(1),辣椒类,17:34:34.686,0.1,10.0,销售,否,2020-07-10,5.51
102900005116233,红椒(1),辣椒类,20:28:03.167,0.19,10.0,销售,否,2020-07-10,5.51
102900005116233,红椒(1),辣椒类,20:35:44.954,0.321,10.0,销售,否,2020-07-10,5.51
102900005116233,红椒(1),辣椒类,20:40:16.795,0.241,10.0,销售,否,2020-07-10,5.51
102900005116233,红椒(1),辣椒类,09:37:23.414,0.14,10.0,销售,否,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,09:41:49.890,0.411,10.0,销售,否,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,09:44:45.453,0.22,10.0,销售,否,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,09:50:05.674,0.291,10.0,销售,否,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,10:01:57.442,0.351,10.0,销售,否,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,10:04:36.375,0.511,10.0,销售,否,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,10:18:10.836,0.341,10.0,销售,否,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,10:55:57.239,0.271,10.0,销售,否,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,11:00:18.342,0.22,8.6,销售,是,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,11:14:28.531,0.1,10.0,销售,否,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,11:35:22.620,0.22,10.0,销售,否,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,11:43:48.968,0.17,10.0,销售,否,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,11:52:22.325,0.2,10.0,销售,否,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,12:08:19.998,0.22,9.4,销售,是,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,12:36:44.109,0.12,10.0,销售,否,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,13:00:12.173,0.241,8.2,销售,是,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,13:04:06.515,0.291,10.0,销售,否,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,13:19:33.686,0.14,10.0,销售,否,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,13:33:15.750,0.251,10.0,销售,否,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,14:02:44.024,0.13,10.0,销售,否,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,15:02:26.255,0.11,10.0,销售,否,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,15:18:10.936,0.361,9.6,销售,是,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,16:31:24.801,0.251,10.0,销售,否,2020-07-11,6.6
102900005116233,红椒(1),辣椒类,09:38:24.889,0.291,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,09:44:03.343,0.12,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,09:48:12.235,0.15,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,09:54:07.730,0.19,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,09:55:12.518,0.281,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,10:12:54.785,0.19,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,10:16:56.992,0.411,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,10:17:34.556,0.06,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,10:54:43.701,0.12,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,11:12:54.373,0.231,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,11:21:12.280,0.21,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,11:23:00.186,0.12,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,11:34:27.573,0.16,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,11:42:21.092,0.14,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,11:49:32.315,0.1,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,12:08:17.925,0.12,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,14:23:10.308,0.13,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,15:22:51.873,0.07,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,16:20:52.576,0.14,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,16:37:13.228,0.14,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,16:44:21.375,0.421,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,17:15:16.295,0.521,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,17:26:50.514,0.17,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,17:28:25.061,0.351,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,17:28:32.264,0.291,9.5,销售,是,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,17:34:55.021,0.261,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,17:38:02.764,0.311,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,19:18:13.030,0.07,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,19:32:59.995,0.251,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,20:40:12.009,0.14,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,21:46:05.791,0.09,10.0,销售,否,2020-07-12,5.56
102900005116233,红椒(1),辣椒类,09:49:56.811,0.07,10.0,销售,否,2020-07-13,5.5
102900005116233,红椒(1),辣椒类,09:53:45.420,0.15,10.0,销售,否,2020-07-13,5.5
102900005116233,红椒(1),辣椒类,10:09:01.358,0.17,10.0,销售,否,2020-07-13,5.5
102900005116233,红椒(1),辣椒类,10:15:27.098,0.11,10.0,销售,否,2020-07-13,5.5
102900005116233,红椒(1),辣椒类,10:28:25.998,0.08,10.0,销售,否,2020-07-13,5.5
102900005116233,红椒(1),辣椒类,10:33:04.782,0.22,10.0,销售,否,2020-07-13,5.5
102900005116233,红椒(1),辣椒类,10:53:41.233,0.16,10.0,销售,否,2020-07-13,5.5
102900005116233,红椒(1),辣椒类,11:07:21.372,0.2,10.0,销售,否,2020-07-13,5.5
102900005116233,红椒(1),辣椒类,11:14:46.576,0.281,10.0,销售,否,2020-07-13,5.5
102900005116233,红椒(1),辣椒类,11:40:48.123,0.13,10.0,销售,否,2020-07-13,5.5
