日期,单品编码,单品名称,分类名称,销量(千克),销售单价(元/千克),销售类型,是否打折销售,批发价格(元/千克),损耗率_单品
2021-04-08,102900011002414,田七,花叶类,0.131,16.0,销售,否,7.14,16.95
2021-04-10,102900011002414,田七,花叶类,0.131,16.0,销售,否,7.16,16.95
2021-04-11,102900011002414,田七,花叶类,0.313,16.0,销售,否,7.12,16.95
2021-04-13,102900011002414,田七,花叶类,0.088,16.0,销售,否,7.14,16.95
2021-04-13,102900011002414,田七,花叶类,0.376,16.0,销售,否,7.14,16.95
2021-04-13,102900011002414,田七,花叶类,0.419,16.0,销售,否,7.14,16.95
2021-04-14,102900011002414,田七,花叶类,0.163,16.0,销售,否,7.14,16.95
2021-04-16,102900011002414,田七,花叶类,0.207,16.0,销售,否,7.06,16.95
2021-04-16,102900011002414,田七,花叶类,0.056,16.0,销售,否,7.06,16.95
2021-04-16,102900011002414,田七,花叶类,0.175,16.0,销售,否,7.06,16.95
2021-04-16,102900011002414,田七,花叶类,0.476,16.0,销售,否,7.06,16.95
2021-04-17,102900011002414,田七,花叶类,0.294,16.0,销售,否,6.13,16.95
2021-04-17,102900011002414,田七,花叶类,0.432,16.0,销售,否,6.13,16.95
2021-04-21,102900011002414,田七,花叶类,0.113,16.0,销售,否,6.11,16.95
2021-04-22,102900011002414,田七,花叶类,0.125,16.0,销售,否,6.12,16.95
2021-04-22,102900011002414,田七,花叶类,0.501,16.0,销售,否,6.12,16.95
2021-04-22,102900011002414,田七,花叶类,0.05,16.0,销售,否,6.12,16.95
2021-04-22,102900011002414,田七,花叶类,0.219,16.0,销售,否,6.12,16.95
2021-04-24,102900011002414,田七,花叶类,0.288,16.0,销售,否,6.17,16.95
2021-04-26,102900011002414,田七,花叶类,0.156,16.0,销售,否,6.15,16.95
2021-04-27,102900011002414,田七,花叶类,0.369,16.0,销售,否,6.15,16.95
2021-04-28,102900011002414,田七,花叶类,0.288,16.0,销售,否,6.19,16.95
2021-04-28,102900011002414,田七,花叶类,0.357,16.0,销售,否,6.19,16.95
2021-04-30,102900011002414,田七,花叶类,0.801,16.0,销售,否,6.47,16.95
2021-05-01,102900011002414,田七,花叶类,0.163,16.0,销售,否,6.13,16.95
2021-05-03,102900011002414,田七,花叶类,0.307,16.0,销售,否,6.16,16.95
2021-05-03,102900011002414,田七,花叶类,0.182,16.0,销售,否,6.16,16.95
2021-05-04,102900011002414,田七,花叶类,0.288,16.0,销售,否,6.15,16.95
2021-05-07,102900011002414,田七,花叶类,0.282,16.0,销售,否,6.15,16.95
2021-05-08,102900011002414,田七,花叶类,0.088,16.0,销售,否,6.14,16.95
2021-05-09,102900011002414,田七,花叶类,0.163,16.0,销售,否,6.13,16.95
2021-05-10,102900011002414,田七,花叶类,0.357,16.0,销售,否,6.13,16.95
2021-05-11,102900011002414,田七,花叶类,0.344,16.0,销售,否,6.13,16.95
2021-05-12,102900011002414,田七,花叶类,0.163,16.0,销售,否,6.14,16.95
2021-05-12,102900011002414,田七,花叶类,0.182,16.0,销售,否,6.14,16.95
2021-05-14,102900011002414,田七,花叶类,0.194,16.0,销售,否,6.11,16.95
2021-05-14,102900011002414,田七,花叶类,0.238,16.0,销售,否,6.11,16.95
2021-05-14,102900011002414,田七,花叶类,0.807,16.0,销售,否,6.11,16.95
2021-05-15,102900011002414,田七,花叶类,0.329,14.0,销售,否,6.16,16.95
2021-05-15,102900011002414,田七,花叶类,0.479,14.0,销售,否,6.16,16.95
2021-05-17,102900011002414,田七,花叶类,0.329,14.0,销售,否,6.17,16.95
2021-05-17,102900011002414,田七,花叶类,0.401,14.0,销售,否,6.17,16.95
2021-05-17,102900011002414,田七,花叶类,0.1,14.0,销售,否,6.17,16.95
2021-05-18,102900011002414,田七,花叶类,0.215,14.0,销售,否,6.14,16.95
2021-05-20,102900011002414,田七,花叶类,0.165,14.0,销售,否,6.14,16.95
2021-05-20,102900011002414,田七,花叶类,0.229,14.0,销售,否,6.14,16.95
2021-05-20,102900011002414,田七,花叶类,0.236,14.0,销售,否,6.14,16.95
2021-05-22,102900011002414,田七,花叶类,0.15,14.0,销售,否,6.07,16.95
2021-05-23,102900011002414,田七,花叶类,0.293,14.0,销售,否,6.12,16.95
2021-05-23,102900011002414,田七,花叶类,0.258,14.0,销售,否,6.12,16.95
2021-05-24,102900011002414,田七,花叶类,0.157,14.0,销售,否,6.2,16.95
2021-05-24,102900011002414,田七,花叶类,0.179,14.0,销售,否,6.2,16.95
2021-05-25,102900011002414,田七,花叶类,0.265,14.0,销售,否,6.19,16.95
2021-05-27,102900011002414,田七,花叶类,0.186,14.0,销售,否,6.11,16.95
2021-05-27,102900011002414,田七,花叶类,0.215,14.0,销售,否,6.11,16.95
2021-05-27,102900011002414,田七,花叶类,0.157,14.0,销售,否,6.11,16.95
2021-05-29,102900011002414,田七,花叶类,0.258,14.0,销售,否,6.13,16.95
2021-05-29,102900011002414,田七,花叶类,0.207,14.0,销售,否,6.13,16.95
2021-05-29,102900011002414,田七,花叶类,0.186,14.0,销售,否,6.13,16.95
2021-05-31,102900011002414,田七,花叶类,0.179,14.0,销售,否,6.12,16.95
2021-05-31,102900011002414,田七,花叶类,0.243,14.0,销售,否,6.12,16.95
2021-06-01,102900011002414,田七,花叶类,0.186,14.0,销售,否,6.13,16.95
2021-06-02,102900011002414,田七,花叶类,0.458,14.0,销售,否,6.13,16.95
2021-06-05,102900011002414,田七,花叶类,0.165,14.0,销售,否,6.08,16.95
2021-06-05,102900011002414,田七,花叶类,0.358,14.0,销售,否,6.08,16.95
2021-06-06,102900011002414,田七,花叶类,0.25,14.0,销售,否,6.09,16.95
2021-06-06,102900011002414,田七,花叶类,0.358,14.0,销售,否,6.09,16.95
2021-06-07,102900011002414,田七,花叶类,0.186,14.0,销售,否,6.08,16.95
2021-06-11,102900011002414,田七,花叶类,0.279,14.0,销售,否,6.09,16.95
2021-06-12,102900011002414,田七,花叶类,0.25,14.0,销售,否,6.08,16.95
2021-06-13,102900011002414,田七,花叶类,0.329,14.0,销售,否,6.08,16.95
2021-06-28,102900011002414,田七,花叶类,0.15,10.0,销售,否,4.32,16.95
2021-06-28,102900011002414,田七,花叶类,0.301,10.0,销售,否,4.32,16.95
2021-06-29,102900011002414,田七,花叶类,0.267,12.0,销售,否,4.33,16.95
2021-06-29,102900011002414,田七,花叶类,0.159,12.0,销售,否,4.33,16.95
2021-06-29,102900011002414,田七,花叶类,0.184,12.0,销售,否,4.33,16.95
2021-07-02,102900011002414,田七,花叶类,0.489,8.0,销售,否,4.31,16.95
2021-07-03,102900011002414,田七,花叶类,0.489,8.0,销售,否,4.27,16.95
2021-07-03,102900011002414,田七,花叶类,0.451,8.0,销售,否,4.27,16.95
2021-07-04,102900011002414,田七,花叶类,0.301,8.0,销售,否,3.19,16.95
2021-07-04,102900011002414,田七,花叶类,0.138,8.0,销售,否,3.19,16.95
2021-07-05,102900011002414,田七,花叶类,0.401,8.0,销售,否,3.22,16.95
2021-07-06,102900011002414,田七,花叶类,0.15,8.0,销售,否,3.24,16.95
2021-07-06,102900011002414,田七,花叶类,0.326,8.0,销售,否,3.24,16.95
2021-07-08,102900011002414,田七,花叶类,0.389,8.0,销售,否,3.26,16.95
2021-07-09,102900011002414,田七,花叶类,0.238,8.0,销售,否,3.25,16.95
2021-07-09,102900011002414,田七,花叶类,0.113,8.0,销售,否,3.25,16.95
2021-07-09,102900011002414,田七,花叶类,0.163,8.0,销售,否,3.25,16.95
2021-07-10,102900011002414,田七,花叶类,0.313,8.0,销售,否,3.26,16.95
2021-07-11,102900011002414,田七,花叶类,0.301,8.0,销售,否,3.26,16.95
2021-07-12,102900011002414,田七,花叶类,0.251,8.0,销售,否,3.23,16.95
2021-07-14,102900011002414,田七,花叶类,0.376,8.0,销售,否,3.01,16.95
2021-07-16,102900011002414,田七,花叶类,0.276,8.0,销售,否,3.28,16.95
2021-07-16,102900011002414,田七,花叶类,0.226,8.0,销售,否,3.28,16.95
2021-07-16,102900011002414,田七,花叶类,0.15,8.0,销售,否,3.28,16.95
2021-07-17,102900011002414,田七,花叶类,0.313,8.0,销售,否,3.87,16.95
2021-07-17,102900011002414,田七,花叶类,0.401,8.0,销售,否,3.87,16.95
2021-07-17,102900011002414,田七,花叶类,0.088,8.0,销售,否,3.87,16.95
2021-07-17,102900011002414,田七,花叶类,0.15,8.0,销售,否,3.87,16.95
2021-07-17,102900011002414,田七,花叶类,0.251,8.0,销售,否,3.87,16.95
2021-07-18,102900011002414,田七,花叶类,0.188,8.0,销售,否,5.16,16.95
2021-07-18,102900011002414,田七,花叶类,0.213,8.0,销售,否,5.16,16.95
2021-07-19,102900011002414,田七,花叶类,0.175,8.0,销售,否,5.21,16.95
2021-07-19,102900011002414,田七,花叶类,0.451,8.0,销售,否,5.21,16.95
2021-07-19,102900011002414,田七,花叶类,0.163,8.0,销售,否,5.21,16.95
2021-07-20,102900011002414,田七,花叶类,0.439,8.0,销售,否,5.39,16.95
2021-07-20,102900011002414,田七,花叶类,0.338,8.0,销售,否,5.39,16.95
2021-07-22,102900011002414,田七,花叶类,0.167,12.0,销售,否,5.38,16.95
2021-07-22,102900011002414,田七,花叶类,0.084,12.0,销售,否,5.38,16.95
2021-07-23,102900011002414,田七,花叶类,0.543,12.0,销售,否,5.4,16.95
2021-07-26,102900011002414,田七,花叶类,0.244,14.0,销售,否,7.5,16.95
2021-07-28,102900011002414,田七,花叶类,0.179,14.0,销售,否,7.46,16.95
2021-07-28,102900011002414,田七,花叶类,0.172,14.0,销售,否,7.46,16.95
2021-07-30,102900011002414,田七,花叶类,0.219,16.0,销售,否,7.49,16.95
2021-07-31,102900011002414,田七,花叶类,0.194,16.0,销售,否,7.47,16.95
2021-08-01,102900011002414,田七,花叶类,0.207,16.0,销售,否,9.3,16.95
2021-08-01,102900011002414,田七,花叶类,0.219,16.0,销售,否,9.3,16.95
2023-03-11,102900011002414,田七,花叶类,0.308,19.8,销售,否,13.71,16.95
2023-03-11,102900011002414,田七,花叶类,0.253,19.8,销售,否,13.71,16.95
2023-03-11,102900011002414,田七,花叶类,0.298,19.8,销售,否,13.71,16.95
2023-03-11,102900011002414,田七,花叶类,0.328,19.8,销售,否,13.71,16.95
