日期,单品编码,单品名称,分类名称,销量(千克),销售单价(元/千克),销售类型,是否打折销售,批发价格(元/千克),损耗率_单品
2021-03-08,102900011007464,紫苏,花叶类,0.195,18.0,销售,否,9.38,12.88
2021-03-08,102900011007464,紫苏,花叶类,0.156,18.0,销售,否,9.38,12.88
2021-03-09,102900011007464,紫苏,花叶类,0.178,18.0,销售,否,9.38,12.88
2021-03-09,102900011007464,紫苏,花叶类,0.145,18.0,销售,否,9.38,12.88
2021-03-09,102900011007464,紫苏,花叶类,0.206,18.0,销售,否,9.38,12.88
2021-03-09,102900011007464,紫苏,花叶类,0.184,18.0,销售,否,9.38,12.88
2021-03-10,102900011007464,紫苏,花叶类,0.156,18.0,销售,否,9.37,12.88
2021-03-10,102900011007464,紫苏,花叶类,0.167,18.0,销售,否,9.37,12.88
2021-03-10,102900011007464,紫苏,花叶类,0.211,18.0,销售,否,9.37,12.88
2021-03-10,102900011007464,紫苏,花叶类,0.195,18.0,销售,否,9.37,12.88
2021-03-10,102900011007464,紫苏,花叶类,0.211,18.0,销售,否,9.37,12.88
2021-03-10,102900011007464,紫苏,花叶类,0.145,18.0,销售,否,9.37,12.88
2021-03-10,102900011007464,紫苏,花叶类,0.184,18.0,销售,否,9.37,12.88
2021-03-10,102900011007464,紫苏,花叶类,0.211,18.0,销售,否,9.37,12.88
2021-03-11,102900011007464,紫苏,花叶类,0.156,18.0,销售,否,9.33,12.88
2021-03-11,102900011007464,紫苏,花叶类,0.189,18.0,销售,否,9.33,12.88
2021-03-11,102900011007464,紫苏,花叶类,0.156,18.0,销售,否,9.33,12.88
2021-03-11,102900011007464,紫苏,花叶类,0.184,18.0,销售,否,9.33,12.88
2021-03-11,102900011007464,紫苏,花叶类,0.167,18.0,销售,否,9.33,12.88
2021-03-13,102900011007464,紫苏,花叶类,0.157,19.8,销售,否,9.31,12.88
2021-03-13,102900011007464,紫苏,花叶类,0.162,19.8,销售,否,9.31,12.88
2021-03-13,102900011007464,紫苏,花叶类,0.172,19.8,销售,否,9.31,12.88
2021-03-13,102900011007464,紫苏,花叶类,0.136,19.8,销售,否,9.31,12.88
2021-03-16,102900011007464,紫苏,花叶类,0.177,19.8,销售,否,8.13,12.88
2021-03-16,102900011007464,紫苏,花叶类,0.106,19.8,销售,否,8.13,12.88
2021-03-21,102900011007464,紫苏,花叶类,0.278,19.8,销售,否,8.14,12.88
2021-03-21,102900011007464,紫苏,花叶类,0.187,19.8,销售,否,8.14,12.88
2021-03-21,102900011007464,紫苏,花叶类,0.056,19.8,销售,否,8.14,12.88
2021-03-23,102900011007464,紫苏,花叶类,0.167,19.8,销售,否,8.12,12.88
2021-03-23,102900011007464,紫苏,花叶类,0.03,19.8,销售,否,8.12,12.88
2021-04-01,102900011007464,紫苏,花叶类,0.126,19.8,销售,否,8.15,12.88
2021-04-01,102900011007464,紫苏,花叶类,0.157,19.8,销售,否,8.15,12.88
2021-04-01,102900011007464,紫苏,花叶类,0.126,19.8,销售,否,8.15,12.88
2021-04-01,102900011007464,紫苏,花叶类,0.136,19.8,销售,否,8.15,12.88
2021-04-02,102900011007464,紫苏,花叶类,0.152,19.8,销售,否,8.16,12.88
2021-04-03,102900011007464,紫苏,花叶类,0.111,19.8,销售,否,8.14,12.88
2021-04-03,102900011007464,紫苏,花叶类,0.182,19.8,销售,否,8.14,12.88
2021-04-03,102900011007464,紫苏,花叶类,0.126,19.8,销售,否,8.14,12.88
2021-04-03,102900011007464,紫苏,花叶类,0.147,19.8,销售,否,8.14,12.88
2021-04-05,102900011007464,紫苏,花叶类,0.202,19.8,销售,否,8.22,12.88
2021-04-05,102900011007464,紫苏,花叶类,0.162,19.8,销售,否,8.22,12.88
2021-04-05,102900011007464,紫苏,花叶类,0.157,19.8,销售,否,8.22,12.88
2021-04-05,102900011007464,紫苏,花叶类,0.177,19.8,销售,否,8.22,12.88
2021-04-07,102900011007464,紫苏,花叶类,0.222,19.8,销售,否,8.23,12.88
2021-04-07,102900011007464,紫苏,花叶类,0.258,19.8,销售,否,8.23,12.88
2021-04-08,102900011007464,紫苏,花叶类,0.192,19.8,销售,否,7.49,12.88
2021-04-08,102900011007464,紫苏,花叶类,0.187,19.8,销售,否,7.49,12.88
2021-04-09,102900011007464,紫苏,花叶类,0.081,19.8,销售,否,7.16,12.88
2021-04-10,102900011007464,紫苏,花叶类,0.192,19.8,销售,否,7.17,12.88
2021-04-10,102900011007464,紫苏,花叶类,0.126,19.8,销售,否,7.17,12.88
2021-04-14,102900011007464,紫苏,花叶类,0.119,16.0,销售,否,8.17,12.88
2021-04-14,102900011007464,紫苏,花叶类,0.125,16.0,销售,否,8.17,12.88
2021-04-14,102900011007464,紫苏,花叶类,0.1,16.0,销售,否,8.17,12.88
2021-04-15,102900011007464,紫苏,花叶类,0.119,16.0,销售,否,8.15,12.88
2021-06-02,102900011007464,紫苏,花叶类,0.156,16.0,销售,否,7.33,12.88
2021-06-02,102900011007464,紫苏,花叶类,0.094,16.0,销售,否,7.33,12.88
2021-06-02,102900011007464,紫苏,花叶类,0.163,16.0,销售,否,7.33,12.88
2021-06-02,102900011007464,紫苏,花叶类,0.1,16.0,销售,否,7.33,12.88
2021-06-08,102900011007464,紫苏,花叶类,0.238,16.0,销售,否,7.11,12.88
2021-06-08,102900011007464,紫苏,花叶类,0.2,16.0,销售,否,7.11,12.88
2021-06-08,102900011007464,紫苏,花叶类,0.219,16.0,销售,否,7.11,12.88
2021-06-09,102900011007464,紫苏,花叶类,0.144,16.0,销售,否,7.16,12.88
2021-06-09,102900011007464,紫苏,花叶类,0.138,16.0,销售,否,7.16,12.88
2021-06-09,102900011007464,紫苏,花叶类,0.138,16.0,销售,否,7.16,12.88
2021-06-09,102900011007464,紫苏,花叶类,0.119,16.0,销售,否,7.16,12.88
2021-06-10,102900011007464,紫苏,花叶类,0.119,16.0,销售,否,7.25,12.88
2021-06-10,102900011007464,紫苏,花叶类,0.144,16.0,销售,否,7.25,12.88
2021-06-10,102900011007464,紫苏,花叶类,0.182,16.0,销售,否,7.25,12.88
2021-06-10,102900011007464,紫苏,花叶类,0.282,16.0,销售,否,7.25,12.88
2021-06-11,102900011007464,紫苏,花叶类,0.125,16.0,销售,否,7.7,12.88
2021-06-11,102900011007464,紫苏,花叶类,0.144,16.0,销售,否,7.7,12.88
2021-07-21,102900011007464,紫苏,花叶类,0.169,16.0,销售,否,6.15,12.88
2021-07-22,102900011007464,紫苏,花叶类,0.169,16.0,销售,否,6.15,12.88
2022-02-06,102900011007464,紫苏,花叶类,0.182,19.8,销售,否,8.16,12.88
2022-02-06,102900011007464,紫苏,花叶类,0.152,19.8,销售,否,8.16,12.88
2022-02-06,102900011007464,紫苏,花叶类,0.131,19.8,销售,否,8.16,12.88
2022-02-06,102900011007464,紫苏,花叶类,0.182,19.8,销售,否,8.16,12.88
2022-03-02,102900011007464,紫苏,花叶类,0.113,16.0,销售,否,7.13,12.88
2022-03-02,102900011007464,紫苏,花叶类,0.138,16.0,销售,否,7.13,12.88
2022-03-02,102900011007464,紫苏,花叶类,0.157,16.0,销售,否,7.13,12.88
2022-03-06,102900011007464,紫苏,花叶类,0.182,16.0,销售,否,10.99,12.88
2022-03-16,102900011007464,紫苏,花叶类,0.1,12.0,销售,否,7.12,12.88
2022-03-16,102900011007464,紫苏,花叶类,0.092,12.0,销售,否,7.12,12.88
2022-03-16,102900011007464,紫苏,花叶类,0.1,12.0,销售,否,7.12,12.88
2022-03-16,102900011007464,紫苏,花叶类,0.075,12.0,销售,否,7.12,12.88
2022-03-16,102900011007464,紫苏,花叶类,0.084,12.0,销售,否,7.12,12.88
2022-03-16,102900011007464,紫苏,花叶类,0.092,12.0,销售,否,7.12,12.88
2022-03-16,102900011007464,紫苏,花叶类,0.075,12.0,销售,否,7.12,12.88
2022-03-17,102900011007464,紫苏,花叶类,0.1,12.0,销售,否,7.11,12.88
2022-03-17,102900011007464,紫苏,花叶类,0.059,12.0,销售,否,7.11,12.88
2022-03-17,102900011007464,紫苏,花叶类,0.059,12.0,销售,否,7.11,12.88
2022-03-22,102900011007464,紫苏,花叶类,0.192,12.0,销售,否,7.71,12.88
2022-04-15,102900011007464,紫苏,花叶类,0.093,14.0,销售,否,11.0,12.88
2022-04-15,102900011007464,紫苏,花叶类,0.107,14.0,销售,否,11.0,12.88
2022-04-15,102900011007464,紫苏,花叶类,0.115,14.0,销售,否,11.0,12.88
2022-04-15,102900011007464,紫苏,花叶类,0.1,14.0,销售,否,11.0,12.88
2022-04-15,102900011007464,紫苏,花叶类,0.143,14.0,销售,否,11.0,12.88
2022-04-23,102900011007464,紫苏,花叶类,0.057,14.0,销售,否,9.15,12.88
2022-04-23,102900011007464,紫苏,花叶类,0.079,14.0,销售,否,9.15,12.88
2022-04-23,102900011007464,紫苏,花叶类,0.05,14.0,销售,否,9.15,12.88
2022-04-23,102900011007464,紫苏,花叶类,0.05,14.0,销售,否,9.15,12.88
2022-04-23,102900011007464,紫苏,花叶类,0.072,14.0,销售,否,9.15,12.88
2022-04-23,102900011007464,紫苏,花叶类,0.072,14.0,销售,否,9.15,12.88
2022-04-23,102900011007464,紫苏,花叶类,0.079,14.0,销售,否,9.15,12.88
2022-04-23,102900011007464,紫苏,花叶类,0.05,14.0,销售,否,9.15,12.88
2022-04-23,102900011007464,紫苏,花叶类,0.065,14.0,销售,否,9.15,12.88
2022-04-29,102900011007464,紫苏,花叶类,0.086,14.0,销售,否,11.05,12.88
2022-05-23,102900011007464,紫苏,花叶类,0.075,16.0,销售,否,8.14,12.88
2022-05-23,102900011007464,紫苏,花叶类,0.094,16.0,销售,否,8.14,12.88
2022-05-23,102900011007464,紫苏,花叶类,0.1,16.0,销售,否,8.14,12.88
2022-05-23,102900011007464,紫苏,花叶类,0.251,16.0,销售,否,8.14,12.88
2022-05-23,102900011007464,紫苏,花叶类,0.269,16.0,销售,否,8.14,12.88
2022-05-24,102900011007464,紫苏,花叶类,0.094,16.0,销售,否,10.96,12.88
2022-06-22,102900011007464,紫苏,花叶类,0.05,16.0,销售,否,5.0,12.88
2022-06-22,102900011007464,紫苏,花叶类,0.088,16.0,销售,否,5.0,12.88
2022-06-29,102900011007464,紫苏,花叶类,0.113,16.0,销售,否,5.04,12.88
2022-07-01,102900011007464,紫苏,花叶类,0.169,16.0,销售,否,11.01,12.88
2022-07-18,102900011007464,紫苏,花叶类,0.184,18.0,销售,否,11.03,12.88
2022-11-01,102900011007464,紫苏,花叶类,0.162,17.8,销售,是,8.49,12.88
2022-11-01,102900011007464,紫苏,花叶类,0.189,14.8,销售,是,8.49,12.88
2022-11-05,102900011007464,紫苏,花叶类,0.182,29.6,销售,否,8.49,12.88
2022-11-05,102900011007464,紫苏,花叶类,0.149,29.6,销售,否,8.49,12.88
2022-11-17,102900011007464,紫苏,花叶类,0.076,7.9,销售,是,8.16,12.88
2022-12-07,102900011007464,紫苏,花叶类,0.251,14.0,销售,否,7.89,12.88
2022-12-07,102900011007464,紫苏,花叶类,0.165,14.0,销售,否,7.89,12.88
2022-12-07,102900011007464,紫苏,花叶类,0.193,14.0,销售,否,7.89,12.88
2022-12-07,102900011007464,紫苏,花叶类,0.129,14.0,销售,否,7.89,12.88
2022-12-07,102900011007464,紫苏,花叶类,0.258,14.0,销售,否,7.89,12.88
2022-12-07,102900011007464,紫苏,花叶类,0.165,14.0,销售,否,7.89,12.88
2022-12-08,102900011007464,紫苏,花叶类,0.122,14.0,销售,否,8.2,12.88
2022-12-09,102900011007464,紫苏,花叶类,0.186,14.0,销售,否,8.15,12.88
2022-12-09,102900011007464,紫苏,花叶类,0.136,14.0,销售,否,8.15,12.88
2022-12-09,102900011007464,紫苏,花叶类,0.143,14.0,销售,否,8.15,12.88
2022-12-12,102900011007464,紫苏,花叶类,0.315,14.0,销售,否,8.16,12.88
2022-12-13,102900011007464,紫苏,花叶类,0.115,14.0,销售,否,8.17,12.88
2022-12-29,102900011007464,紫苏,花叶类,0.086,14.0,销售,否,10.21,12.88
2022-12-29,102900011007464,紫苏,花叶类,0.1,14.0,销售,否,10.21,12.88
2022-12-29,102900011007464,紫苏,花叶类,0.1,8.4,销售,是,10.21,12.88
2022-12-30,102900011007464,紫苏,花叶类,0.072,14.0,销售,否,10.18,12.88
2022-12-30,102900011007464,紫苏,花叶类,0.072,14.0,销售,否,10.18,12.88
2022-12-30,102900011007464,紫苏,花叶类,0.093,14.0,销售,否,10.18,12.88
2022-12-30,102900011007464,紫苏,花叶类,0.093,14.0,销售,否,10.18,12.88
2022-12-30,102900011007464,紫苏,花叶类,0.065,14.0,销售,否,10.18,12.88
2023-01-03,102900011007464,紫苏,花叶类,0.093,14.0,销售,否,10.65,12.88
2023-01-03,102900011007464,紫苏,花叶类,0.079,14.0,销售,否,10.65,12.88
2023-01-03,102900011007464,紫苏,花叶类,0.057,14.0,销售,否,10.65,12.88
2023-01-03,102900011007464,紫苏,花叶类,0.05,14.0,销售,否,10.65,12.88
2023-01-03,102900011007464,紫苏,花叶类,0.057,14.0,销售,否,10.65,12.88
2023-01-03,102900011007464,紫苏,花叶类,0.065,14.0,销售,否,10.65,12.88
2023-01-03,102900011007464,紫苏,花叶类,0.05,14.0,销售,否,10.65,12.88
2023-01-03,102900011007464,紫苏,花叶类,0.115,14.0,销售,否,10.65,12.88
2023-01-04,102900011007464,紫苏,花叶类,0.067,18.0,销售,否,11.27,12.88
2023-01-04,102900011007464,紫苏,花叶类,0.106,18.0,销售,否,11.27,12.88
2023-01-07,102900011007464,紫苏,花叶类,0.096,19.8,销售,否,13.51,12.88
2023-01-07,102900011007464,紫苏,花叶类,0.091,19.8,销售,否,13.51,12.88
2023-01-07,102900011007464,紫苏,花叶类,0.096,19.8,销售,否,13.51,12.88
2023-01-07,102900011007464,紫苏,花叶类,0.066,19.8,销售,否,13.51,12.88
2023-01-07,102900011007464,紫苏,花叶类,0.056,19.8,销售,否,13.51,12.88
2023-01-08,102900011007464,紫苏,花叶类,0.091,19.8,销售,否,16.3,12.88
2023-01-08,102900011007464,紫苏,花叶类,0.096,19.8,销售,否,16.3,12.88
2023-01-08,102900011007464,紫苏,花叶类,0.086,5.9,销售,是,16.3,12.88
2023-01-10,102900011007464,紫苏,花叶类,0.066,19.8,销售,否,16.36,12.88
2023-01-10,102900011007464,紫苏,花叶类,0.096,19.8,销售,否,16.36,12.88
2023-01-11,102900011007464,紫苏,花叶类,0.081,19.8,销售,否,16.33,12.88
2023-01-11,102900011007464,紫苏,花叶类,0.096,19.8,销售,否,16.33,12.88
2023-01-19,102900011007464,紫苏,花叶类,0.051,19.8,销售,否,13.18,12.88
2023-01-19,102900011007464,紫苏,花叶类,0.051,19.8,销售,否,13.18,12.88
2023-01-19,102900011007464,紫苏,花叶类,0.056,19.8,销售,否,13.18,12.88
2023-01-19,102900011007464,紫苏,花叶类,0.066,19.8,销售,否,13.18,12.88
2023-01-19,102900011007464,紫苏,花叶类,0.066,19.8,销售,否,13.18,12.88
2023-01-19,102900011007464,紫苏,花叶类,0.056,19.8,销售,否,13.18,12.88
2023-01-31,102900011007464,紫苏,花叶类,0.067,31.6,销售,否,24.63,12.88
2023-02-06,102900011007464,紫苏,花叶类,0.149,19.8,销售,是,34.83,12.88
2023-02-07,102900011007464,紫苏,花叶类,0.088,39.6,销售,否,34.77,12.88
2023-02-08,102900011007464,紫苏,花叶类,0.101,39.6,销售,否,34.81,12.88
2023-02-08,102900011007464,紫苏,花叶类,0.076,39.6,销售,否,34.81,12.88
2023-02-08,102900011007464,紫苏,花叶类,0.081,39.6,销售,否,34.81,12.88
2023-02-08,102900011007464,紫苏,花叶类,0.081,19.8,销售,是,34.81,12.88
2023-02-11,102900011007464,紫苏,花叶类,0.101,39.6,销售,否,34.78,12.88
2023-02-11,102900011007464,紫苏,花叶类,0.109,39.6,销售,否,34.78,12.88
2023-02-11,102900011007464,紫苏,花叶类,0.101,39.6,销售,否,34.78,12.88
2023-02-11,102900011007464,紫苏,花叶类,0.101,39.6,销售,否,34.78,12.88
2023-02-22,102900011007464,紫苏,花叶类,0.086,59.6,销售,否,50.47,12.88
2023-02-23,102900011007464,紫苏,花叶类,0.117,59.6,销售,否,50.51,12.88
2023-02-24,102900011007464,紫苏,花叶类,0.044,59.6,销售,否,42.5,12.88
2023-02-28,102900011007464,紫苏,花叶类,0.069,59.6,销售,否,42.54,12.88
2023-02-28,102900011007464,紫苏,花叶类,0.069,59.6,销售,否,42.54,12.88
2023-03-01,102900011007464,紫苏,花叶类,0.082,59.6,销售,否,42.56,12.88
2023-03-02,102900011007464,紫苏,花叶类,0.055,59.6,销售,否,42.55,12.88
2023-03-03,102900011007464,紫苏,花叶类,0.072,59.6,销售,否,44.58,12.88
2023-03-04,102900011007464,紫苏,花叶类,0.076,59.6,销售,否,44.52,12.88
2023-03-04,102900011007464,紫苏,花叶类,0.084,59.6,销售,否,44.52,12.88
2023-03-04,102900011007464,紫苏,花叶类,0.092,59.6,销售,否,44.52,12.88
2023-03-05,102900011007464,紫苏,花叶类,0.091,59.6,销售,否,44.51,12.88
2023-03-07,102900011007464,紫苏,花叶类,0.065,59.6,销售,否,44.46,12.88
2023-03-09,102900011007464,紫苏,花叶类,0.062,59.6,销售,否,39.3,12.88
2023-03-09,102900011007464,紫苏,花叶类,0.074,59.6,销售,否,39.3,12.88
2023-06-10,102900011007464,紫苏,花叶类,0.138,16.0,销售,否,6.13,12.88
2023-06-10,102900011007464,紫苏,花叶类,0.138,16.0,销售,否,6.13,12.88
2023-06-10,102900011007464,紫苏,花叶类,0.138,16.0,销售,否,6.13,12.88
2023-06-10,102900011007464,紫苏,花叶类,0.119,16.0,销售,否,6.13,12.88
2023-06-10,102900011007464,紫苏,花叶类,0.194,16.0,销售,否,6.13,12.88
2023-06-10,102900011007464,紫苏,花叶类,0.157,16.0,销售,否,6.13,12.88
2023-06-10,102900011007464,紫苏,花叶类,0.263,16.0,销售,否,6.13,12.88
2023-06-10,102900011007464,紫苏,花叶类,0.1,16.0,销售,否,6.13,12.88
2023-06-10,102900011007464,紫苏,花叶类,0.144,16.0,销售,否,6.13,12.88
