日期,单品编码,单品名称,分类名称,销量(千克),销售单价(元/千克),销售类型,是否打折销售,批发价格(元/千克),损耗率_单品
2022-11-11,102900005116806,黑油菜,花叶类,0.462,4.8,销售,否,3.44,0.1
2022-11-12,102900005116806,黑油菜,花叶类,0.252,4.8,销售,否,3.26,0.1
2022-11-12,102900005116806,黑油菜,花叶类,0.273,4.8,销售,否,3.26,0.1
2022-11-12,102900005116806,黑油菜,花叶类,0.252,4.8,销售,否,3.26,0.1
2022-11-12,102900005116806,黑油菜,花叶类,0.546,4.8,销售,否,3.26,0.1
2022-11-12,102900005116806,黑油菜,花叶类,0.567,4.8,销售,否,3.26,0.1
2022-11-12,102900005116806,黑油菜,花叶类,0.252,4.8,销售,否,3.26,0.1
2022-11-12,102900005116806,黑油菜,花叶类,0.483,4.8,销售,否,3.26,0.1
2022-11-12,102900005116806,黑油菜,花叶类,0.273,4.8,销售,否,3.26,0.1
2022-11-12,102900005116806,黑油菜,花叶类,0.567,4.8,销售,否,3.26,0.1
2022-11-13,102900005116806,黑油菜,花叶类,0.546,4.8,销售,否,3.02,0.1
2022-11-13,102900005116806,黑油菜,花叶类,0.252,4.8,销售,否,3.02,0.1
2022-11-13,102900005116806,黑油菜,花叶类,0.378,4.8,销售,否,3.02,0.1
2022-11-13,102900005116806,黑油菜,花叶类,0.336,4.8,销售,否,3.02,0.1
2022-11-13,102900005116806,黑油菜,花叶类,0.315,4.8,销售,否,3.02,0.1
2022-11-13,102900005116806,黑油菜,花叶类,0.315,4.8,销售,否,3.02,0.1
2022-11-13,102900005116806,黑油菜,花叶类,0.567,4.8,销售,否,3.02,0.1
2022-11-13,102900005116806,黑油菜,花叶类,0.315,4.8,销售,否,3.02,0.1
2022-11-13,102900005116806,黑油菜,花叶类,0.294,4.8,销售,否,3.02,0.1
2022-11-14,102900005116806,黑油菜,花叶类,0.273,4.8,销售,否,3.02,0.1
2022-11-14,102900005116806,黑油菜,花叶类,0.504,4.8,销售,否,3.02,0.1
2022-11-14,102900005116806,黑油菜,花叶类,0.546,4.8,销售,否,3.02,0.1
2022-11-14,102900005116806,黑油菜,花叶类,0.294,4.8,销售,否,3.02,0.1
2022-11-14,102900005116806,黑油菜,花叶类,0.462,4.8,销售,否,3.02,0.1
2022-11-15,102900005116806,黑油菜,花叶类,0.399,4.8,销售,否,3.02,0.1
2022-11-15,102900005116806,黑油菜,花叶类,0.294,4.8,销售,否,3.02,0.1
2022-11-16,102900005116806,黑油菜,花叶类,0.462,4.8,销售,否,3.02,0.1
2022-11-16,102900005116806,黑油菜,花叶类,0.252,4.8,销售,否,3.02,0.1
2022-11-16,102900005116806,黑油菜,花叶类,0.504,4.8,销售,否,3.02,0.1
2022-11-16,102900005116806,黑油菜,花叶类,0.189,4.8,销售,否,3.02,0.1
2022-11-16,102900005116806,黑油菜,花叶类,0.378,4.8,销售,否,3.02,0.1
2022-11-17,102900005116806,黑油菜,花叶类,0.273,4.8,销售,否,2.63,0.1
2022-11-17,102900005116806,黑油菜,花叶类,0.441,4.8,销售,否,2.63,0.1
2022-11-17,102900005116806,黑油菜,花叶类,0.441,4.8,销售,否,2.63,0.1
2022-11-17,102900005116806,黑油菜,花叶类,0.231,4.8,销售,否,2.63,0.1
2022-11-17,102900005116806,黑油菜,花叶类,0.315,4.8,销售,否,2.63,0.1
2022-11-17,102900005116806,黑油菜,花叶类,0.504,4.8,销售,否,2.63,0.1
2022-11-17,102900005116806,黑油菜,花叶类,0.63,4.8,销售,否,2.63,0.1
2022-11-18,102900005116806,黑油菜,花叶类,0.294,4.8,销售,否,2.6,0.1
2022-11-18,102900005116806,黑油菜,花叶类,0.42,4.8,销售,否,2.6,0.1
2022-11-18,102900005116806,黑油菜,花叶类,0.294,4.8,销售,否,2.6,0.1
2022-11-18,102900005116806,黑油菜,花叶类,0.252,4.8,销售,否,2.6,0.1
2022-11-18,102900005116806,黑油菜,花叶类,0.21,4.8,销售,否,2.6,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.525,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.378,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.462,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.483,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.945,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.672,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.378,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.21,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.231,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.378,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.735,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.441,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.399,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.441,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.504,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.777,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.756,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.462,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.483,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.462,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.231,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.231,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.189,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.441,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.231,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.525,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.651,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.399,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.441,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.273,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.504,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.483,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.546,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.231,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.378,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.924,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.378,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.462,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.462,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.252,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.441,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.252,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.231,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.483,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.231,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.399,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.651,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.441,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.924,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.42,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.189,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.252,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.609,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.21,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.462,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.168,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.21,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.441,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.294,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.525,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.399,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.42,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.357,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.441,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.294,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,1.008,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.273,4.8,销售,否,2.4,0.1
2022-11-19,102900005116806,黑油菜,花叶类,0.252,4.8,销售,否,2.4,0.1
2022-11-20,102900005116806,黑油菜,花叶类,0.273,4.8,销售,否,2.01,0.1
2022-11-20,102900005116806,黑油菜,花叶类,0.231,4.8,销售,否,2.01,0.1
2022-11-20,102900005116806,黑油菜,花叶类,0.525,4.8,销售,否,2.01,0.1
2022-11-20,102900005116806,黑油菜,花叶类,0.21,4.8,销售,否,2.01,0.1
2022-11-20,102900005116806,黑油菜,花叶类,0.63,4.8,销售,否,2.01,0.1
2022-11-20,102900005116806,黑油菜,花叶类,0.357,4.8,销售,否,2.01,0.1
2022-11-20,102900005116806,黑油菜,花叶类,0.546,4.8,销售,否,2.01,0.1
2022-11-20,102900005116806,黑油菜,花叶类,0.189,4.8,销售,否,2.01,0.1
2022-11-20,102900005116806,黑油菜,花叶类,0.441,4.8,销售,否,2.01,0.1
2022-11-20,102900005116806,黑油菜,花叶类,0.399,4.8,销售,否,2.01,0.1
2022-11-20,102900005116806,黑油菜,花叶类,0.273,4.8,销售,否,2.01,0.1
2022-11-20,102900005116806,黑油菜,花叶类,0.882,4.8,销售,否,2.01,0.1
2022-11-20,102900005116806,黑油菜,花叶类,0.861,4.8,销售,否,2.01,0.1
2022-11-20,102900005116806,黑油菜,花叶类,0.504,4.8,销售,否,2.01,0.1
2022-11-20,102900005116806,黑油菜,花叶类,0.231,4.8,销售,否,2.01,0.1
2022-11-20,102900005116806,黑油菜,花叶类,0.42,4.8,销售,否,2.01,0.1
2022-11-20,102900005116806,黑油菜,花叶类,0.252,4.8,销售,否,2.01,0.1
2022-11-20,102900005116806,黑油菜,花叶类,0.483,4.8,销售,否,2.01,0.1
2022-11-20,102900005116806,黑油菜,花叶类,0.546,4.8,销售,否,2.01,0.1
2022-11-20,102900005116806,黑油菜,花叶类,0.609,4.8,销售,否,2.01,0.1
2022-11-21,102900005116806,黑油菜,花叶类,0.651,4.8,销售,否,2.01,0.1
2022-11-21,102900005116806,黑油菜,花叶类,0.882,4.8,销售,否,2.01,0.1
2022-11-21,102900005116806,黑油菜,花叶类,0.189,4.8,销售,否,2.01,0.1
2022-11-21,102900005116806,黑油菜,花叶类,0.546,4.8,销售,否,2.01,0.1
2022-11-21,102900005116806,黑油菜,花叶类,0.63,4.8,销售,否,2.01,0.1
2022-11-21,102900005116806,黑油菜,花叶类,0.483,4.8,销售,否,2.01,0.1
2022-11-21,102900005116806,黑油菜,花叶类,0.231,4.8,销售,否,2.01,0.1
2022-11-21,102900005116806,黑油菜,花叶类,0.567,4.8,销售,否,2.01,0.1
2022-11-21,102900005116806,黑油菜,花叶类,0.273,4.8,销售,否,2.01,0.1
2022-11-21,102900005116806,黑油菜,花叶类,0.357,4.8,销售,否,2.01,0.1
2022-11-22,102900005116806,黑油菜,花叶类,0.462,4.8,销售,否,2.02,0.1
2022-11-22,102900005116806,黑油菜,花叶类,0.672,4.8,销售,否,2.02,0.1
2022-11-22,102900005116806,黑油菜,花叶类,0.378,4.8,销售,否,2.02,0.1
2022-11-22,102900005116806,黑油菜,花叶类,0.84,4.8,销售,否,2.02,0.1
2022-12-08,102900005116806,黑油菜,花叶类,0.281,3.6,销售,否,2.0,0.1
2022-12-08,102900005116806,黑油菜,花叶类,0.281,3.6,销售,否,2.0,0.1
2022-12-08,102900005116806,黑油菜,花叶类,0.73,3.6,销售,否,2.0,0.1
2022-12-08,102900005116806,黑油菜,花叶类,0.449,3.6,销售,否,2.0,0.1
2022-12-08,102900005116806,黑油菜,花叶类,0.421,3.6,销售,否,2.0,0.1
2022-12-08,102900005116806,黑油菜,花叶类,0.225,3.6,销售,否,2.0,0.1
2022-12-08,102900005116806,黑油菜,花叶类,0.309,3.6,销售,否,2.0,0.1
2022-12-11,102900005116806,黑油菜,花叶类,0.169,3.6,销售,否,1.93,0.1
2022-12-11,102900005116806,黑油菜,花叶类,0.365,3.6,销售,否,1.93,0.1
2022-12-11,102900005116806,黑油菜,花叶类,0.562,3.6,销售,否,1.93,0.1
2022-12-11,102900005116806,黑油菜,花叶类,0.562,3.6,销售,否,1.93,0.1
2022-12-11,102900005116806,黑油菜,花叶类,0.309,3.6,销售,否,1.93,0.1
2022-12-11,102900005116806,黑油菜,花叶类,0.562,3.6,销售,否,1.93,0.1
2022-12-12,102900005116806,黑油菜,花叶类,0.253,3.6,销售,否,1.58,0.1
2022-12-14,102900005116806,黑油菜,花叶类,0.254,2.8,销售,否,1.6,0.1
2022-12-14,102900005116806,黑油菜,花叶类,0.652,2.8,销售,否,1.6,0.1
2022-12-14,102900005116806,黑油菜,花叶类,0.507,2.8,销售,否,1.6,0.1
2022-12-14,102900005116806,黑油菜,花叶类,0.254,2.8,销售,否,1.6,0.1
2022-12-14,102900005116806,黑油菜,花叶类,0.29,2.8,销售,否,1.6,0.1
2022-12-14,102900005116806,黑油菜,花叶类,0.507,2.8,销售,否,1.6,0.1
2022-12-15,102900005116806,黑油菜,花叶类,0.254,2.8,销售,否,1.6,0.1
2022-12-15,102900005116806,黑油菜,花叶类,0.507,2.8,销售,否,1.6,0.1
2022-12-15,102900005116806,黑油菜,花叶类,0.326,2.8,销售,否,1.6,0.1
2022-12-15,102900005116806,黑油菜,花叶类,0.544,2.8,销售,否,1.6,0.1
2022-12-15,102900005116806,黑油菜,花叶类,0.29,2.8,销售,否,1.6,0.1
2022-12-15,102900005116806,黑油菜,花叶类,0.181,2.8,销售,否,1.6,0.1
2022-12-15,102900005116806,黑油菜,花叶类,0.29,2.8,销售,否,1.6,0.1
2022-12-15,102900005116806,黑油菜,花叶类,0.326,2.8,销售,否,1.6,0.1
2022-12-15,102900005116806,黑油菜,花叶类,0.942,2.8,销售,否,1.6,0.1
2022-12-15,102900005116806,黑油菜,花叶类,0.29,2.8,销售,否,1.6,0.1
2022-12-15,102900005116806,黑油菜,花叶类,0.616,2.8,销售,否,1.6,0.1
2022-12-15,102900005116806,黑油菜,花叶类,0.29,2.8,销售,否,1.6,0.1
2022-12-15,102900005116806,黑油菜,花叶类,0.326,2.8,销售,否,1.6,0.1
2022-12-15,102900005116806,黑油菜,花叶类,0.978,2.8,销售,否,1.6,0.1
2022-12-16,102900005116806,黑油菜,花叶类,0.317,3.2,销售,否,1.6,0.1
2022-12-16,102900005116806,黑油菜,花叶类,0.222,3.2,销售,否,1.6,0.1
2022-12-16,102900005116806,黑油菜,花叶类,0.253,3.2,销售,否,1.6,0.1
2022-12-16,102900005116806,黑油菜,花叶类,0.918,3.2,销售,否,1.6,0.1
2022-12-16,102900005116806,黑油菜,花叶类,0.285,3.2,销售,否,1.6,0.1
2022-12-16,102900005116806,黑油菜,花叶类,0.348,3.2,销售,否,1.6,0.1
2022-12-16,102900005116806,黑油菜,花叶类,0.253,3.2,销售,否,1.6,0.1
2022-12-17,102900005116806,黑油菜,花叶类,0.19,3.2,销售,否,1.6,0.1
2022-12-17,102900005116806,黑油菜,花叶类,0.633,3.2,销售,否,1.6,0.1
2022-12-17,102900005116806,黑油菜,花叶类,0.601,3.2,销售,否,1.6,0.1
2022-12-17,102900005116806,黑油菜,花叶类,0.411,3.2,销售,否,1.6,0.1
2022-12-17,102900005116806,黑油菜,花叶类,0.222,3.2,销售,否,1.6,0.1
2022-12-17,102900005116806,黑油菜,花叶类,0.696,3.2,销售,否,1.6,0.1
2022-12-17,102900005116806,黑油菜,花叶类,0.443,3.2,销售,否,1.6,0.1
2022-12-17,102900005116806,黑油菜,花叶类,0.38,3.2,销售,否,1.6,0.1
2022-12-17,102900005116806,黑油菜,花叶类,0.158,3.2,销售,否,1.6,0.1
2022-12-17,102900005116806,黑油菜,花叶类,0.285,3.2,销售,否,1.6,0.1
2022-12-18,102900005116806,黑油菜,花叶类,0.443,3.2,销售,否,1.66,0.1
2022-12-18,102900005116806,黑油菜,花叶类,0.443,3.2,销售,否,1.66,0.1
2022-12-18,102900005116806,黑油菜,花叶类,0.348,3.2,销售,否,1.66,0.1
2022-12-18,102900005116806,黑油菜,花叶类,0.443,3.2,销售,否,1.66,0.1
2022-12-18,102900005116806,黑油菜,花叶类,0.348,3.2,销售,否,1.66,0.1
2022-12-18,102900005116806,黑油菜,花叶类,0.443,3.2,销售,否,1.66,0.1
2022-12-18,102900005116806,黑油菜,花叶类,0.411,3.2,销售,否,1.66,0.1
2022-12-18,102900005116806,黑油菜,花叶类,0.506,3.2,销售,否,1.66,0.1
2022-12-18,102900005116806,黑油菜,花叶类,0.348,3.2,销售,否,1.66,0.1
2022-12-18,102900005116806,黑油菜,花叶类,0.253,3.2,销售,否,1.66,0.1
2022-12-18,102900005116806,黑油菜,花叶类,0.348,3.2,销售,否,1.66,0.1
2022-12-19,102900005116806,黑油菜,花叶类,0.57,3.2,销售,否,2.0,0.1
